api_calls,assembly_assembly_graph_f1,assembly_assembly_graph_precision,assembly_assembly_graph_recall,assembly_gt_edge_count,assembly_gt_link_count,assembly_matched_edges,assembly_matched_parts,assembly_part_f1,assembly_part_precision,assembly_part_recall,assembly_pred_edge_count,assembly_pred_link_count,cad_urdf_consistency_joint_axis_error_degrees_median,cad_urdf_consistency_joint_origin_error_median_meters,cad_urdf_consistency_matched_joints,cad_urdf_consistency_status,case_id,error,failure_patterns,geometry_chamfer,geometry_hausdorff_max,geometry_hd95,geometry_note,geometry_per_link_count,geometry_sample_count_per_robot,geometry_voxel_iou,geometry_voxel_pitch_normalized,input_tokens,kinematic_axis_error_degrees_mean,kinematic_axis_error_degrees_median,kinematic_joint_origin_error_normalized_mean,kinematic_joint_origin_error_normalized_median,kinematic_joint_type_accuracy,kinematic_matched_joints,latency_seconds,motion_end_effector_gt_link,motion_end_effector_rotation_error_degrees_median,motion_end_effector_translation_error_normalized_median,motion_link_rotation_error_degrees_mean,motion_link_rotation_error_degrees_median,motion_link_translation_error_normalized_mean,motion_link_translation_error_normalized_median,motion_mapped_links,output_tokens,run_status,total_tokens,variant
2,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,0.0,0.1831679062346514,2,OK,dev_arm-fdadfa8bdd,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.008670558378317716,0.26389698945731366,0.2082633874119174,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.2268370607028754,0.05,2444,0.0,0.0,0.2271452046765881,0.2271452046765881,0.2222222222222222,2,233.77466800000002,link_2,33.749921077865615,0.32758417335117185,20.24998685560418,0.00011402962179237584,0.24786126809905573,0.24786126809905568,3,13625,SUCCESS,16069,v1_joint_frame
2,0.5454545454545454,1.0,0.375,8,9,3,4,0.6153846153846153,1.0,0.4444444444444444,3,4,0.0,0.17984999999999998,3,OK,dev_arm-f7b0b901d3,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.008130746452858079,0.29671225087263825,0.18216471669521617,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.15473441108545036,0.05,2445,0.0,0.0,0.10835273735644473,0.11726157660517246,0.375,3,269.48173040000074,link_3,19.99995127573408,0.2339562941955264,13.382290580554997,11.2500263073937,0.10920783875417349,0.0635234119250383,4,15726,SUCCESS,18171,v1_joint_frame
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.15985,3,OK,dev_arm-4c7b408826,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0023612938042102526,0.16401208380750334,0.10760592602192791,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.32916666666666666,0.05,2413,0.0,0.0,0.23144258530653583,0.24660529691891153,0.3333333333333333,3,232.62216069999886,link_3,124.14893507472182,0.09891544774477821,57.69180012949096,59.36693103323989,0.16130006125669502,0.12842686523852717,4,13546,SUCCESS,15959,v1_joint_frame
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.039850000000000003,3,OK,dev_arm-cb42051aad,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0025571094392481796,0.17804234444356032,0.10384856692765845,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.3874709976798144,0.05,2445,0.0,0.0,0.18197603343827673,0.1377115928722094,0.3333333333333333,3,265.91082520000055,link_3,103.7978844775843,0.2669725584601522,49.927365179825436,36.43755530427277,0.2713949588912099,0.2669725584601522,4,15252,SUCCESS,17697,v1_joint_frame
2,0.5454545454545454,1.0,0.375,16,17,6,7,0.5833333333333334,1.0,0.4117647058823529,6,7,0.0,0.2748,6,OK,dev_arm-43fa322555,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.002404601090811156,0.14001719732326354,0.09717631574364108,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.11646586345381527,0.05,2727,45.0,45.0,0.2961473807826655,0.30397401144140923,0.375,6,205.21340790000067,fr3_link6,119.7041668576748,0.8053945826792162,84.11486336441926,83.83829283187907,0.39533870574595215,0.32233185670644765,7,11884,SUCCESS,14611,v1_joint_frame
2,0.7058823529411764,1.0,0.5454545454545454,11,12,6,7,0.7368421052631579,1.0,0.5833333333333334,6,7,0.0,0.224875,6,OK,dev_arm-07307859e2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0025999885121114194,0.15265298752168902,0.10146801981616865,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.09523809523809523,0.05,2727,45.0,45.0,0.27221497442971954,0.28283027423534324,0.5454545454545454,6,149.97656319999987,panda_link6,127.13577121579262,0.5898305375814087,84.30239367624617,86.69524760240425,0.3486079695095791,0.2937803380347433,7,8684,SUCCESS,11411,v1_joint_frame
2,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,0.0,0.089875,2,OK,dev_arm-dcc2b0ce1e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.006698238834586069,0.23847794635343525,0.18629981401460793,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.1659919028340081,0.05,2350,45.0,45.0,0.19127710493773292,0.19127710493773292,0.2222222222222222,2,136.11073289999877,link_2,132.8358232588481,0.4650121636957626,115.09610677880696,115.63249120720847,0.36398805447702975,0.3572152267389396,3,7602,SUCCESS,9952,v1_joint_frame
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.0,3,OK,dev_arm-3ce41d3c31,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.004393849366329337,0.26680159889864224,0.1417932631961591,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.23529411764705882,0.05,2441,0.0,0.0,0.21149521013804304,0.2803541157643826,0.3333333333333333,3,350.1889272999997,link_3,120.72178356718732,0.36708996566088753,118.50243805270523,120.72178356718732,0.14972707675361585,0.046247412306814846,4,20049,SUCCESS,22490,v1_joint_frame
2,0.5714285714285715,0.6666666666666666,0.5,4,5,2,4,0.888888888888889,1.0,0.8,3,4,0.0,0.26,3,OK,dev_arm-ab15a75247,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.011943996605186063,0.3124297464612118,0.23272060284653168,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.07575757575757576,0.05,2446,0.0,0.0,0.4168878289132316,0.4168878289132316,0.5,2,169.76806820000002,link4,145.19870365825471,0.6507188911627059,150.16038768429897,164.14146848453288,0.4155253277863236,0.3189658066303166,4,9797,SUCCESS,12243,v1_joint_frame
2,0.6666666666666666,1.0,0.5,6,7,3,4,0.7272727272727273,1.0,0.5714285714285714,3,4,0.0,0.12985,3,OK,dev_arm-42e898b1a2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.013033066025593891,0.4213403364489085,0.24726293961116874,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.12387387387387387,0.05,2445,0.0,0.0,0.16074960650183925,0.16940107218800352,0.5,3,231.48548610000034,meca_axis_3_link,22.499766135889868,0.08951875487164251,11.821449032379308,10.000105126328743,0.09861022323585243,0.08951875487164251,4,13390,SUCCESS,15835,v1_joint_frame
2,0.0,0.0,0.0,5,6,0,4,0.8,1.0,0.6666666666666666,3,4,0.0,0.24975,3,OK,dev_arm-10f5f05385,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.010335190867535102,0.2585998643879259,0.20755175505481632,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.11811023622047244,0.05,2445,,,,,0.0,0,361.0912386,FOREARM,119.66731254611504,1.0372136505330094,64.0912065093286,78.9333556465354,0.3641958657814576,0.20964920546462185,4,21121,SUCCESS,23566,v1_joint_frame
2,0.7999999999999999,0.8571428571428571,0.75,8,9,6,7,0.823529411764706,0.875,0.7777777777777778,7,8,0.0,0.17984999999999998,7,OK,dev_arm-d55f01b988,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.010792048974415968,0.2873857388120401,0.19988554197512884,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.05905511811023622,0.05,2783,30.0,0.0,0.4258162833103211,0.4283641623357943,0.75,6,189.24502129999928,gripper_link,68.18221540084875,5.745425429602607,64.11279530539443,67.46578037665442,1.7588161448641209,0.2053656771787157,7,10990,SUCCESS,13773,v1_joint_frame
2,0.1739130434782609,0.6666666666666666,0.1,20,21,2,4,0.32,1.0,0.19047619047619047,3,4,0.0,0.13985,3,OK,dev_arm-551a9c392e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_type;wrong_motion;wrong_topology,0.0036163980085455894,0.20078371783723975,0.12815824716672497,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.18994413407821228,0.05,2431,45.0,45.0,0.04335255461149379,0.04335255461149379,0.1,2,264.36236839999947,head,120.08622428146926,0.4234975169224706,57.41801332288679,34.06631258724574,0.13500038235735065,0.06899931368825721,4,15402,SUCCESS,17833,v1_joint_frame
2,0.0,0.0,0.0,10,11,0,7,0.7777777777777778,1.0,0.6363636363636364,6,7,0.0,0.14984999999999998,6,OK,dev_arm-21b8992ec4,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0014373691630861411,0.1083958049858031,0.08158966961388311,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.167420814479638,0.05,2666,,,,,0.0,0,77.5235687000004,arm_6_link,119.99999999999997,0.4373288873874229,83.22608375874391,90.94100842015641,0.2752771957616503,0.31228225251083186,7,4436,SUCCESS,7102,v1_joint_frame
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.09985000000000001,3,OK,dev_arm-0573e1e127,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0014722983989853711,0.13102067693957387,0.07595478813283121,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.4919786096256685,0.05,2445,0.0,0.0,0.14194184478235747,0.1533479433531095,0.3333333333333333,3,146.27153840000028,link_3,33.74984215568448,0.30500796340922437,19.124928099370074,14.062421077933852,0.25220471221621976,0.30500796340922437,4,8241,SUCCESS,10686,v1_joint_frame
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.0,3,OK,dev_arm-fdadfa8bdd,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0014779520144485915,0.12922656381469155,0.07564246523776413,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.4430379746835443,0.05,2465,0.0,0.0,0.1947461661893212,0.21829140641012879,0.3333333333333333,3,301.4801449000006,link_3,70.00000000000001,0.49202821999402885,42.166657903754746,33.74992107786558,0.2847993588959783,0.21829140641012879,4,17399,SUCCESS,19864,v2_consistency
2,0.5454545454545454,1.0,0.375,8,9,3,4,0.6153846153846153,1.0,0.4444444444444444,3,4,0.0,0.0,3,OK,dev_arm-f7b0b901d3,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.004221853235148476,0.30482387727390364,0.14881171851394628,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.47971781305114636,0.05,2466,0.0,0.0,0.19884720687349855,0.2875573662658662,0.375,3,257.1234449000003,link_3,19.99995127573408,0.5578356929925379,13.382290580554997,11.2500263073937,0.27680579120880716,0.3087840455663743,4,14735,SUCCESS,17201,v2_consistency
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.0,3,OK,dev_arm-4c7b408826,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0037351288037728507,0.18874598164051246,0.13765879599206068,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.3249138920780712,0.05,2434,0.0,0.0,0.21146235394114002,0.21146240328233049,0.3333333333333333,3,197.35044240000025,link_3,126.812347258305,0.5074930060251451,56.20065339292493,59.00098426440081,0.3608876164284718,0.3217453320539719,4,11485,SUCCESS,13919,v2_consistency
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.0,3,OK,dev_arm-cb42051aad,,missing_parts;poor_curved_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0020592235880475557,0.22443475639224048,0.09346571148001014,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.5714285714285714,0.05,2466,0.0,0.0,0.23104403470028725,0.29475199145826825,0.3333333333333333,3,227.77732509999987,link_3,103.7978844775843,0.5732594273500325,49.927365179825436,36.43755530427277,0.4010030659159953,0.3324144296165906,4,13233,SUCCESS,15699,v2_consistency
2,0.5454545454545454,1.0,0.375,16,17,6,7,0.5833333333333334,1.0,0.4117647058823529,6,7,0.0,0.0,6,OK,dev_arm-43fa322555,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0015349028414454787,0.122306065921861,0.073683046096888,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.47692307692307695,0.05,2718,45.0,45.0,0.15758473011721208,0.1675431159113709,0.375,6,274.4379821000002,fr3_link6,118.77684229707238,0.7220900101783914,83.68389271128213,85.67240741508897,0.4803034226299462,0.467728844178254,7,15980,SUCCESS,18698,v2_consistency
2,0.7058823529411764,1.0,0.5454545454545454,11,12,6,7,0.7368421052631579,1.0,0.5833333333333334,6,7,0.0,0.0,6,OK,dev_arm-07307859e2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.010108037851424662,0.34461062316998614,0.21177345594559163,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.128698224852071,0.05,2748,45.0,45.0,0.15751677272638678,0.16747086403138478,0.5454545454545454,6,237.0939670000007,panda_link6,127.13577121579262,0.7269540954350195,84.30239367624617,86.69524760240425,0.46384919541599684,0.44414189307150975,7,13824,SUCCESS,16572,v2_consistency
2,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,0.0,0.0,2,OK,dev_arm-dcc2b0ce1e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0024458378278813643,0.1833850600548477,0.10324816314949037,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.2875816993464052,0.05,2371,45.0,45.0,0.139744062618501,0.139744062618501,0.2222222222222222,2,239.1845271000002,link_2,132.8358232588481,0.26356147418148035,115.09610677880696,115.63249120720847,0.26330417281458085,0.2632782037608494,3,13941,SUCCESS,16312,v2_consistency
2,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,0.0,0.0,3,OK,dev_arm-3ce41d3c31,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.002692245042632899,0.18038394587349357,0.11267687473116947,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.3352272727272727,0.05,2462,0.0,0.0,0.2164137033970673,0.2951095955414554,0.3333333333333333,3,305.4647008000011,link_3,120.72178356718732,0.5525881171389313,118.50243805270523,120.72178356718732,0.3763691856710442,0.29568541969005596,4,17437,SUCCESS,19899,v2_consistency
2,0.8571428571428571,1.0,0.75,4,5,3,4,0.888888888888889,1.0,0.8,3,4,0.0,0.0,3,OK,dev_arm-ab15a75247,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.013165131231350234,0.34738104956967536,0.22148901095142062,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.09946236559139784,0.05,2464,60.0,90.0,0.17304153640412992,0.163783252977806,0.75,3,248.96266550000018,link3,94.83371211621383,0.49331879305515186,135.38568981676548,120.0000000195102,0.2682079028367574,0.1638528855120875,4,14480,SUCCESS,16944,v2_consistency
2,0.6666666666666666,1.0,0.5,6,7,3,4,0.7272727272727273,1.0,0.5714285714285714,3,4,0.0,0.0,3,OK,dev_arm-42e898b1a2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.004192064865239119,0.26540567958551753,0.1350958050340206,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.32915057915057916,0.05,2464,0.0,0.0,0.20369856465875671,0.20746940597632035,0.5,3,296.3475406999987,meca_axis_3_link,39.38316440204022,0.5761527434306478,42.178877152663425,38.32587429274957,0.3597064952962777,0.30539659309324635,4,17260,SUCCESS,19724,v2_consistency
2,0.0,0.0,0.0,5,6,0,3,0.6666666666666666,1.0,0.5,2,3,0.0,0.0,2,OK,dev_arm-10f5f05385,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.006676364747028635,0.2020099738890232,0.15440550391104538,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.22868217054263565,0.05,2370,,,,,0.0,0,160.56618190000154,BICEP,105.31963208881683,0.177715867447403,56.54685365617417,44.86307624597278,0.059417529078697205,0.0005367197886885983,3,9289,SUCCESS,11659,v2_consistency
2,0.7999999999999999,0.8571428571428571,0.75,8,9,6,7,0.823529411764706,0.875,0.7777777777777778,7,8,0.0,0.0,7,OK,dev_arm-d55f01b988,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0016653491564073853,0.14057568754083835,0.08124448149501992,hd95 is robust Hausdorff; hausdorff_max is also reported,7,3000,0.39244186046511625,0.05,2733,30.0,0.0,0.19484211357889616,0.1959887193387817,0.75,6,140.3602587000005,gripper_link,71.87117027026459,0.6683821249481505,69.59647875352172,70.28527451910402,0.32100293817726183,0.18760643573969146,7,8110,SUCCESS,10843,v2_consistency
2,0.1739130434782609,0.6666666666666666,0.1,20,21,2,4,0.32,1.0,0.19047619047619047,3,4,0.0,0.0,3,OK,dev_arm-551a9c392e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0016737008199933959,0.15726839035148463,0.0838451061347471,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.3765281173594132,0.05,2452,45.0,45.0,0.07419172639231215,0.07419172639231215,0.1,2,246.0649787000002,head,138.55323790679458,0.1657009086620529,74.49279839959458,67.18289851587912,0.08682948144940432,0.09076087416955839,4,14267,SUCCESS,16719,v2_consistency
2,,,,,,,,,,,,,,,0,NOT_APPLICABLE,dev_arm-21b8992ec4,"ValidationError: {'type': 'sphere', 'center': [0, 0, 0.4], 'radius': 0.03} is not valid under any of the given schemas

Failed validating 'oneOf' in schema['properties']['links']['items']['properties']['primitives']['items']:
    {'oneOf': [{'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'size'],
                'properties': {'type': {'const': 'box'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'size': {'$ref': '#/$defs/positiveVector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius', 'height', 'axis'],
                'properties': {'type': {'const': 'cylinder'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius'],
                'properties': {'type': {'const': 'sphere'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type',
                             'center',
                             'bottom_radius',
                             'top_radius',
                             'height',
                             'axis'],
                'properties': {'type': {'const': 'cone'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'bottom_radius': {'$ref': '#/$defs/positiveScalar'},
                               'top_radius': {'type': 'number',
                                              'minimum': 0.0,
                                              'maximum': 2000.0},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}}]}

On instance['links'][6]['primitives'][0]:
    {'type': 'sphere', 'center': [0, 0, 0.4], 'radius': 0.03}",invalid_cad,,,,,,,,,2687,,,,,,,180.37412050000057,,,,,,,,,10486,FAILURE,13173,v2_consistency
2,0.46153846153846156,0.75,0.3333333333333333,9,10,3,5,0.6666666666666666,1.0,0.5,4,5,0.0,0.0,1,OK,dev_arm-0573e1e127,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_type;wrong_motion;wrong_topology,0.004507430172597301,0.19015055843746523,0.1241573160798435,hd95 is robust Hausdorff; hausdorff_max is also reported,5,3000,0.28718535469107553,0.05,2457,0.0,0.0,0.10963992488482233,0.00021906849050444215,0.1111111111111111,3,147.88413299999957,link_4,132.5365354323968,0.5330990167633787,102.97041877667496,124.43300665340996,0.40821674966884364,0.3617805926959554,5,8505,SUCCESS,10962,v2_consistency
