backbone,method,case_id,run_status,simultaneous_success,api_calls,repair_iterations,input_tokens,output_tokens,total_tokens,max_total_output_tokens,max_total_model_tokens,max_repair_iterations,latency_seconds,error,failure_patterns,geometry_chamfer,geometry_hd95,geometry_hausdorff_max,geometry_voxel_iou,geometry_sample_count_per_robot,geometry_voxel_pitch_normalized,geometry_alignment_pred_normalized_to_gt_normalized,geometry_note,geometry_per_link,geometry_per_link_count,assembly_gt_link_count,assembly_pred_link_count,assembly_matched_parts,assembly_part_precision,assembly_part_recall,assembly_part_f1,assembly_gt_edge_count,assembly_pred_edge_count,assembly_matched_edges,assembly_assembly_graph_precision,assembly_assembly_graph_recall,assembly_assembly_graph_f1,assembly_pred_to_gt_link_mapping,kinematic_matched_joints,kinematic_joint_type_accuracy,kinematic_axis_error_degrees_median,kinematic_axis_error_degrees_mean,kinematic_joint_origin_error_normalized_median,kinematic_joint_origin_error_normalized_mean,motion_pose_fractions,motion_mapped_links,motion_end_effector_gt_link,motion_link_translation_error_normalized_median,motion_link_translation_error_normalized_mean,motion_link_rotation_error_degrees_median,motion_link_rotation_error_degrees_mean,motion_end_effector_translation_error_normalized_median,motion_end_effector_rotation_error_degrees_median
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_02_arm-4c7b408826,SUCCESS,False,1,0,1449,3701,5150,32768,100000,1,64.16321020000032,,poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.0033849391399938876,0.133371853193401,0.19436880435629303,0.32209737827715357,3000,0.05,"[[0.7813725266413368, 0.03207742051064453, 0.6232399326932743, -0.07419550582799263], [-0.006881940818919327, 0.9990602842023424, -0.04279237572392913, -0.009232249613374785], [-0.6240269333135371, 0.02914768640760989, 0.7808590134437747, 0.02948832357752257], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.004941474314012994, 'hd95': 0.1466564461422759, 'hausdorff_max': 0.18492096808817018, 'gt_link': 'base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.21621621621621623}, {'chamfer': 0.01972467049685729, 'hd95': 0.24870427546149282, 'hausdorff_max': 0.26754336637199916, 'gt_link': 'link_1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.05741626794258373}, {'chamfer': 0.008343561916558538, 'hd95': 0.17867541957157854, 'hausdorff_max': 0.21885209409566495, 'gt_link': 'link_2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.10810810810810811}, {'chamfer': 0.013577236967658323, 'hd95': 0.1891472286213175, 'hausdorff_max': 0.2177288122058461, 'gt_link': 'link_3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.06493506493506493}, {'chamfer': 0.004714491868518552, 'hd95': 0.14029150360646872, 'hausdorff_max': 0.15838474476781886, 'gt_link': 'link_4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.08108108108108109}, {'chamfer': 0.011062650484469139, 'hd95': 0.1581681024991792, 'hausdorff_max': 0.17508487377848858, 'gt_link': 'link_5', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.03385454085643498, 'hd95': 0.21416257798892008, 'hausdorff_max': 0.22396294080871726, 'gt_link': 'link_6', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",7,10,10,7,0.7,0.7,0.7,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'base_link': 'base_link', 'link_1': 'link_1', 'link_2': 'link_2', 'link_3': 'link_3', 'link_4': 'link_4', 'link_5': 'link_5', 'link_6': 'link_6'}",6,0.6666666666666666,0.0,0.0,0.15025561980775326,0.16709434458091962,"[-0.75, -0.375, 0.0, 0.375, 0.75]",7,link_6,0.31135047685454253,0.4078994642155568,74.99004896764792,80.87803670714484,0.5333973400034838,102.03603597221418
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_03_arm-43fa322555,SUCCESS,False,1,0,1443,6650,8093,32768,100000,1,114.38555140000244,,poor_curved_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.0007074058750334688,0.05192643411657552,0.09198534994952752,0.5337837837837838,3000,0.05,"[[0.9988062498008242, -0.002657118599278023, 0.048775148175720366, -0.001068948775360656], [0.002183942588417069, 0.9999500641658228, 0.009751900816640924, 0.0032403160762660274], [-0.04879862450504664, -0.00963373735974191, 0.9987621765720294, -0.004942888936596497], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.0008501489377505253, 'hd95': 0.06905788222291837, 'hausdorff_max': 0.08441900697803041, 'gt_link': 'fr3_link0', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.2786885245901639}, {'chamfer': 0.009697985476201518, 'hd95': 0.18112284708026477, 'hausdorff_max': 0.19823695913402073, 'gt_link': 'fr3_link1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.0891089108910891}, {'chamfer': 0.007174497982201272, 'hd95': 0.16173057319771408, 'hausdorff_max': 0.1719494011533893, 'gt_link': 'fr3_link2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.12987012987012986}, {'chamfer': 0.021452075538282774, 'hd95': 0.204286620148723, 'hausdorff_max': 0.2189329996176871, 'gt_link': 'fr3_link3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.009554647873699924, 'hd95': 0.14677063988201627, 'hausdorff_max': 0.1527165308245478, 'gt_link': 'fr3_link4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.0547945205479452}, {'chamfer': 0.02982874482694805, 'hd95': 0.3142193746025845, 'hausdorff_max': 0.3319591123048131, 'gt_link': 'fr3_link5', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.04301377478869896, 'hd95': 0.2567503989088448, 'hausdorff_max': 0.2677874032735507, 'gt_link': 'fr3_link6', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.009075057589137122, 'hd95': 0.12381142007721486, 'hausdorff_max': 0.13466001406058628, 'gt_link': 'fr3_link7', 'pred_link': 'link_7', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",8,17,17,8,0.47058823529411764,0.47058823529411764,0.47058823529411764,16,16,7,0.4375,0.4375,0.4375,"{'base_link': 'fr3_link0', 'link_1': 'fr3_link1', 'link_2': 'fr3_link2', 'link_3': 'fr3_link3', 'link_4': 'fr3_link4', 'link_5': 'fr3_link5', 'link_6': 'fr3_link6', 'link_7': 'fr3_link7'}",7,0.4375,0.0,38.57142857142857,0.10266262236787263,0.1695220674533098,"[-0.75, -0.375, 0.0, 0.375, 0.75]",8,fr3_link7,0.24308297892287614,0.312181016187521,87.92731371492158,84.20526571798091,0.4485919009564018,139.5171668715946
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_04_arm-dcc2b0ce1e,SUCCESS,False,1,0,1450,3940,5390,32768,100000,1,68.32421799999429,,poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.0016922789432288208,0.09344224540999706,0.1335279520048643,0.39372822299651566,3000,0.05,"[[0.2849892150437534, -0.016216594314280356, 0.9583935357553236, -0.007045310671762718], [0.029993523763880075, 0.9995181298911976, 0.007993531824389718, 0.0029677980973307587], [-0.95806134242071, 0.026467528929764436, 0.28533828006662704, 0.05049043176402117], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.0035442394098981578, 'hd95': 0.1317593923981984, 'hausdorff_max': 0.15920560239386267, 'gt_link': 'base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.24691358024691357}, {'chamfer': 0.004511480251519252, 'hd95': 0.12344078082665746, 'hausdorff_max': 0.13307811315362425, 'gt_link': 'link_1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.18888888888888888}, {'chamfer': 0.004353231108601693, 'hd95': 0.11239218245303959, 'hausdorff_max': 0.13631474019526546, 'gt_link': 'link_2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.18840579710144928}, {'chamfer': 0.0016978709875580934, 'hd95': 0.09321244054287942, 'hausdorff_max': 0.10814405214632712, 'gt_link': 'link_3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.34285714285714286}, {'chamfer': 0.001585597368231351, 'hd95': 0.09384285681365817, 'hausdorff_max': 0.12228939418164538, 'gt_link': 'link_4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.38571428571428573}, {'chamfer': 0.003059678508689093, 'hd95': 0.08044676885314081, 'hausdorff_max': 0.09012712387696184, 'gt_link': 'link_5', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.1}, {'chamfer': 0.005462293195787384, 'hd95': 0.11020819882663646, 'hausdorff_max': 0.12266729334552522, 'gt_link': 'link_6', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",7,10,10,7,0.7,0.7,0.7,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'base_link': 'base_link', 'link_1': 'link_1', 'link_2': 'link_2', 'link_3': 'link_3', 'link_4': 'link_4', 'link_5': 'link_5', 'link_6': 'link_6'}",6,0.6666666666666666,0.0,0.0,0.1518200738926405,0.23182359095354607,"[-0.75, -0.375, 0.0, 0.375, 0.75]",7,link_6,0.4823335521330898,0.5027020540708363,94.40959686177702,89.6798737993688,0.9045888340456585,137.45245349411283
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_05_arm-ab15a75247,SUCCESS,False,1,0,1441,2604,4045,32768,100000,1,45.69544650000171,,poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_motion,0.008089550945853364,0.21117386031047236,0.3265235130977574,0.23768115942028986,3000,0.05,"[[0.6499178639082361, 0.002980465739878152, 0.759998609865131, -0.029621597643825985], [-0.00887162569150014, 0.999953929450204, 0.003665137744296499, 0.0031013798957896044], [-0.7599526724938538, -0.009124461686484273, 0.6499143634113526, 0.08777789471420736], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.0051182339469699745, 'hd95': 0.1335786861516854, 'hausdorff_max': 0.15271467294367824, 'gt_link': 'base', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.26548672566371684}, {'chamfer': 0.0011482742100359718, 'hd95': 0.07394596701788084, 'hausdorff_max': 0.10025476305996382, 'gt_link': 'link1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.40540540540540543}, {'chamfer': 0.02624292486415246, 'hd95': 0.30295588641476767, 'hausdorff_max': 0.34219467487138755, 'gt_link': 'link2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.008928571428571428}, {'chamfer': 0.03277316462239034, 'hd95': 0.4013558323869038, 'hausdorff_max': 0.4467204192558143, 'gt_link': 'link3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.16216216216216217}, {'chamfer': 0.010715400486262593, 'hd95': 0.1467359312063416, 'hausdorff_max': 0.18126583671255558, 'gt_link': 'link4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",5,5,5,5,1.0,1.0,1.0,4,4,4,1.0,1.0,1.0,"{'base_link': 'base', 'link_1': 'link1', 'link_2': 'link2', 'link_3': 'link3', 'link_4': 'link4'}",4,1.0,90.0,67.5,0.3514136141194589,0.3468620326719394,"[-0.75, -0.375, 0.0, 0.375, 0.75]",5,link4,0.10493944789201899,0.2293423052484042,121.7045095610702,137.7507596488486,0.5679005246571104,165.35521124513895
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_06_arm-42e898b1a2,SUCCESS,False,1,0,1445,4477,5922,32768,100000,1,77.33417559998634,,poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_motion,0.005471816146092216,0.144346618885395,0.3086008279004698,0.24848484848484848,3000,0.05,"[[0.9978995137756876, 0.010249067189675875, 0.06396496719297147, -0.05900098643137257], [-0.009968974672718105, 0.9999392794888292, -0.004696475203742972, -0.004738556556263641], [-0.06400921769738446, 0.004048945184385282, 0.9979410934983403, 0.03917771294462855], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.005693146040033904, 'hd95': 0.1623483280878731, 'hausdorff_max': 0.17074845802920052, 'gt_link': 'meca_base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.09090909090909091}, {'chamfer': 0.016716249189118685, 'hd95': 0.2027512446334387, 'hausdorff_max': 0.21004096864305286, 'gt_link': 'meca_axis_1_link', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.007796140386575638, 'hd95': 0.1896715108344138, 'hausdorff_max': 0.23492724066119597, 'gt_link': 'meca_axis_2_link', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.19642857142857142}, {'chamfer': 0.0042662200542725, 'hd95': 0.11390349144830782, 'hausdorff_max': 0.12691338168968044, 'gt_link': 'meca_axis_3_link', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.3191489361702128}, {'chamfer': 0.009716591785834722, 'hd95': 0.18057975626821937, 'hausdorff_max': 0.2087672726260431, 'gt_link': 'meca_axis_4_link', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.08333333333333333}, {'chamfer': 0.03748308923767626, 'hd95': 0.29112300022963494, 'hausdorff_max': 0.3167108570613998, 'gt_link': 'meca_axis_5_link', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.11916619758371605, 'hd95': 0.3825127866339671, 'hausdorff_max': 0.39084477814962443, 'gt_link': 'meca_axis_6_link', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",7,7,7,7,1.0,1.0,1.0,6,6,6,1.0,1.0,1.0,"{'base_link': 'meca_base_link', 'link_1': 'meca_axis_1_link', 'link_2': 'meca_axis_2_link', 'link_3': 'meca_axis_3_link', 'link_4': 'meca_axis_4_link', 'link_5': 'meca_axis_5_link', 'link_6': 'meca_axis_6_link'}",6,1.0,45.0,45.0,0.13326217678789615,0.14963482962538693,"[-0.75, -0.375, 0.0, 0.375, 0.75]",7,meca_axis_6_link,0.11733188832840033,0.22320979168416946,32.61884876591046,59.83079844236241,0.4490188508357921,120.30609257145254
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_07_arm-10f5f05385,SUCCESS,False,1,0,1439,6912,8351,32768,100000,1,118.76352730000508,,poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.00554705555151839,0.15217494509691978,0.32157313520357816,0.33769063180827885,3000,0.05,"[[0.9919068317347352, -0.05592743567118683, 0.11398666192677988, -0.0767490854934844], [0.11484154626242843, 0.7780753416121211, -0.6175841497538962, -0.04180086631942655], [-0.05415031311099871, 0.6256763418209405, 0.77820104014037, -0.02111163059718293], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.003198645705978025, 'hd95': 0.11422853524252209, 'hausdorff_max': 0.18527576145974203, 'gt_link': 'base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.27586206896551724}, {'chamfer': 0.010972456747059784, 'hd95': 0.17400016566568818, 'hausdorff_max': 0.2093510706873941, 'gt_link': 'YAW', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.06818181818181818}, {'chamfer': 0.0038238601547643004, 'hd95': 0.13139177644255196, 'hausdorff_max': 0.19463656533464865, 'gt_link': 'BICEP', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.2018348623853211}, {'chamfer': 0.029053659454442056, 'hd95': 0.2881478261513485, 'hausdorff_max': 0.3087740868378965, 'gt_link': 'FOREARM', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.05333333333333334}, {'chamfer': 0.12235168463566953, 'hd95': 0.38912354273889044, 'hausdorff_max': 0.407468144774988, 'gt_link': 'END-EFFECTOR', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",5,6,6,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,5,3,0.6,0.6,0.6,"{'base_link': 'base_link', 'link_2': 'YAW', 'link_3': 'BICEP', 'link_4': 'FOREARM', 'link_5': 'END-EFFECTOR'}",3,0.4,90.0,90.0,0.31024006180568364,0.3068747359815827,"[-0.75, -0.375, 0.0, 0.375, 0.75]",5,END-EFFECTOR,0.330652505590391,0.35297570298671965,92.664786571387,78.37056592885455,0.7296533426198443,150.22885991266705
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_08_arm-d55f01b988,FAILURE,False,1,0,1441,3653,5094,32768,100000,1,63.391009400002076,"BlueprintError: expected 6 actuated DOF, got 7",invalid_cad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_09_arm-551a9c392e,FAILURE,False,1,0,1442,5198,6640,32768,100000,1,89.86464450000494,"BlueprintError: expected 21 links, got 22",invalid_cad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen3.7-max-2026-06-08,direct_frontier_mllm,case_10_arm-21b8992ec4,SUCCESS,False,1,0,1444,4015,5459,32768,100000,1,69.85405110000283,,poor_curved_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.00029667240581549443,0.03489032441013506,0.0514966907534571,0.7167381974248928,3000,0.05,"[[0.9999317882479555, -0.011506794612280038, 0.0020031297998841535, -9.675446257239573e-05], [0.01151160922228042, 0.9999308377807007, -0.0024088396166774394, 0.0005137148383165938], [-0.001975273236258698, 0.002431734552984493, 0.9999950924693114, -0.0018440790347196076], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.00044472281716819264, 'hd95': 0.03982401699577212, 'hausdorff_max': 0.06931232248350884, 'gt_link': 'arm_podest_link', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.4426229508196721}, {'chamfer': 0.0013028613339172847, 'hd95': 0.07822181122334797, 'hausdorff_max': 0.09518691984867308, 'gt_link': 'arm_1_link', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.3582089552238806}, {'chamfer': 0.000593074131904395, 'hd95': 0.048655987582315124, 'hausdorff_max': 0.06519582782955996, 'gt_link': 'arm_2_link', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.54}, {'chamfer': 0.0006189110921263495, 'hd95': 0.06277581046327729, 'hausdorff_max': 0.0883015671954607, 'gt_link': 'arm_3_link', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.6122448979591837}, {'chamfer': 0.0003032233622869031, 'hd95': 0.03552739972862541, 'hausdorff_max': 0.04703220385507867, 'gt_link': 'arm_4_link', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.65}, {'chamfer': 0.0011908792223772025, 'hd95': 0.09889281479158567, 'hausdorff_max': 0.12949581499489782, 'gt_link': 'arm_5_link', 'pred_link': 'link_7', 'gt_has_curved_surface': True, 'voxel_iou': 0.4166666666666667}, {'chamfer': 0.00168729579480287, 'hd95': 0.07019812168714451, 'hausdorff_max': 0.0717880049111801, 'gt_link': 'arm_6_link', 'pred_link': 'link_8', 'gt_has_curved_surface': True, 'voxel_iou': 0.23076923076923078}, {'chamfer': 0.001408674767611366, 'hd95': 0.06242752019016496, 'hausdorff_max': 0.06267300697120785, 'gt_link': 'arm_7_link', 'pred_link': 'link_9', 'gt_has_curved_surface': True, 'voxel_iou': 0.07692307692307693}]",8,11,11,8,0.7272727272727273,0.7272727272727273,0.7272727272727273,10,10,6,0.6,0.6,0.6,"{'link_1': 'arm_podest_link', 'link_3': 'arm_1_link', 'link_4': 'arm_2_link', 'link_5': 'arm_3_link', 'link_6': 'arm_4_link', 'link_7': 'arm_5_link', 'link_8': 'arm_6_link', 'link_9': 'arm_7_link'}",6,0.4,45.0,45.0,0.1004692637793039,0.11954386313450509,"[-0.75, -0.375, 0.0, 0.375, 0.75]",8,arm_7_link,0.13638379460882222,0.13160236289885502,74.94076671119686,86.62427184493922,0.16898055373291768,18.814799102092
qwen3.7-max-2026-06-08,cadir_simplecad,case_01_arm-fdadfa8bdd,SUCCESS,False,1,0,1598,5304,6902,32768,100000,1,93.53770830000576,,poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.007189114050626253,0.22989721713859462,0.3113907219695235,0.30843373493975906,3000,0.05,"[[-0.18989042119430058, 0.8829395976550026, 0.42937081273822864, -0.12495313285774501], [-0.6510376634075592, -0.4405896509049168, 0.6180863372865629, 0.042124910630668325], [0.7349092384529411, -0.16216789573871415, 0.6584906869715015, 0.007984893533570599], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.0012075797649286635, 'hd95': 0.07071029294186837, 'hausdorff_max': 0.09858656280230746, 'gt_link': 'base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.43564356435643564}, {'chamfer': 0.007846964296016272, 'hd95': 0.13877710358466333, 'hausdorff_max': 0.17727181243924017, 'gt_link': 'link_1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.08235294117647059}, {'chamfer': 0.013780358236141491, 'hd95': 0.21822116163221758, 'hausdorff_max': 0.258247121805599, 'gt_link': 'link_2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.14615384615384616}, {'chamfer': 0.021041410469062646, 'hd95': 0.21549991345980493, 'hausdorff_max': 0.2439058631972743, 'gt_link': 'link_3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.051835871131717545, 'hd95': 0.3692648792979651, 'hausdorff_max': 0.3924415085967183, 'gt_link': 'link_4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.05618988830155798, 'hd95': 0.3122662582768805, 'hausdorff_max': 0.3335670878869313, 'gt_link': 'link_5', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.09278106941474813, 'hd95': 0.35188683428056444, 'hausdorff_max': 0.36028270870680745, 'gt_link': 'link_6', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",7,10,10,7,0.7,0.7,0.7,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'base_link': 'base_link', 'link_1': 'link_1', 'link_2': 'link_2', 'link_3': 'link_3', 'link_4': 'link_4', 'link_5': 'link_5', 'link_6': 'link_6'}",6,0.6666666666666666,45.0,45.0,0.12562052633035714,0.21343072879355549,"[-0.75, -0.375, 0.0, 0.375, 0.75]",7,link_6,0.3713090978846422,0.3906096751939914,129.691136007264,102.70405180539038,0.4942426162859772,132.61001956141183
qwen3.7-max-2026-06-08,cadir_simplecad,case_02_arm-4c7b408826,SUCCESS,False,1,0,1601,6004,7605,32768,100000,1,103.85270650000894,,poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology;wrong_part_decomposition,0.0053668698127402855,0.15750491606122272,0.2581523950069899,0.24375,3000,0.05,"[[0.7384153951883596, 0.18049802056880512, 0.6497408473534331, -0.031471198376144344], [-0.1893135044103497, 0.9802513645362662, -0.05716344437369019, -0.04052490662445073], [-0.6472272407714968, -0.08079434940350445, 0.7580034115409879, 0.0524233445119071], [0.0, 0.0, 0.0, 1.0]]",hd95 is robust Hausdorff; hausdorff_max is also reported,"[{'chamfer': 0.004175810153700787, 'hd95': 0.1433785564605827, 'hausdorff_max': 0.1793662229913963, 'gt_link': 'base_link', 'pred_link': 'base_link', 'gt_has_curved_surface': True, 'voxel_iou': 0.29906542056074764}, {'chamfer': 0.02260409011020403, 'hd95': 0.2578674815431985, 'hausdorff_max': 0.2794421125087191, 'gt_link': 'link_1', 'pred_link': 'link_1', 'gt_has_curved_surface': True, 'voxel_iou': 0.023255813953488372}, {'chamfer': 0.0096105033282835, 'hd95': 0.17665129430031926, 'hausdorff_max': 0.2029470984802125, 'gt_link': 'link_2', 'pred_link': 'link_2', 'gt_has_curved_surface': True, 'voxel_iou': 0.18}, {'chamfer': 0.01885734113564392, 'hd95': 0.22919074020105332, 'hausdorff_max': 0.2615055098229853, 'gt_link': 'link_3', 'pred_link': 'link_3', 'gt_has_curved_surface': True, 'voxel_iou': 0.007462686567164179}, {'chamfer': 0.006981917843775688, 'hd95': 0.17988368574204272, 'hausdorff_max': 0.21036931413316617, 'gt_link': 'link_4', 'pred_link': 'link_4', 'gt_has_curved_surface': True, 'voxel_iou': 0.11504424778761062}, {'chamfer': 0.011113302995854966, 'hd95': 0.15574880885498057, 'hausdorff_max': 0.16987450468133722, 'gt_link': 'link_5', 'pred_link': 'link_5', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}, {'chamfer': 0.027646691663228144, 'hd95': 0.18934241638052493, 'hausdorff_max': 0.20063474903698414, 'gt_link': 'link_6', 'pred_link': 'link_6', 'gt_has_curved_surface': True, 'voxel_iou': 0.0}]",7,10,10,7,0.7,0.7,0.7,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'base_link': 'base_link', 'link_1': 'link_1', 'link_2': 'link_2', 'link_3': 'link_3', 'link_4': 'link_4', 'link_5': 'link_5', 'link_6': 'link_6'}",6,0.6666666666666666,0.0,30.0,0.1552529659081255,0.17497913521023845,"[-0.75, -0.375, 0.0, 0.375, 0.75]",7,link_6,0.29631074614053465,0.39926992931428457,70.88488600538142,83.00689797295868,0.6234846174580725,84.53282541604548
qwen3.7-max-2026-06-08,cadir_simplecad,case_03_arm-43fa322555,FAILURE,False,2,1,1626,10041,11667,32768,100000,1,472.25343050000083,"BlueprintError: expected 7 actuated DOF, got 9",invalid_cad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
