dataset_id,graph_valid,joint_types,manufacturer,max_chain_depth,metadata_matched,n_actuated_joints,n_collision_mesh_refs,n_graph_roots,n_joints,n_links,n_links_with_mesh_visual,n_links_with_visual,n_primitive_visuals,n_resolved_visual_mesh_refs,n_visual_mesh_refs,name,nonfixed_visual_coverage,parse_error,parse_ok,qc_grade,relative_path,resolution_methods,resolved_visual_meshes,robot_xml_name,source,source_link,type,urdf_path,variant,visual_mesh_resolution_rate,xacro_generated,grade_rank,original_rank,native_rank,entity_id,n_available_records,available_sources,eligible_entity,manual_exclusion_reason,loaded_meshes,failed_meshes,mesh_load_errors,feature_ok,total_faces,total_vertices,total_surface_area,watertight_mesh_fraction,total_mesh_bodies,normal_entropy,dihedral_q90_deg,sharp_edge_rate_15deg,sharp_edge_rate_30deg,preliminary_complexity_score,complexity_stratum
176,True,"{""fixed"": 4, ""revolute"": 6}",ABB,8.0,True,6.0,8.0,1.0,10.0,11.0,8.0,8.0,0.0,9.0,9.0,IRB 7600-150/3.50,1.0,,True,A,ros-industrial\xacro_generated\abb\abb_irb7600_support\urdf\irb7600_150_350.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\balancer_piston.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600_150_350\\visual\\abb_logos.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\abb\\abb_irb7600_support\\meshes\\irb7600_150_350\\visual\\link_4.stl""]",abb_irb7600_150_350,ros-industrial,https://github.com/ros-industrial/abb_experimental/tree/97cdd97b5d7882d349d8b2674eb74c110a78cccb/abb_irb7600_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\abb\abb_irb7600_support\urdf\irb7600_150_350.urdf,original,1.0,True,2,1,0,arm-022ef09303,1,"[""ros-industrial""]",True,,9.0,0.0,[],True,29816.0,14882.0,14.489090506898144,1.0,14.0,0.7534300710609988,86.7789861179501,0.35413686087388185,0.31640098130452404,0.4627686838401098,high
7,True,"{""continuous"": 4, ""fixed"": 11}",Adept Mobile Robots,3.0,True,4.0,5.0,1.0,15.0,16.0,16.0,16.0,0.0,16.0,16.0,Pioneer 3-AT,1.0,,True,A,matlab\amr_robots_description\urdf\amrPioneer3AT.urdf,"{""ancestor_suffix"": 16}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\axle.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\back_sonar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\chassis.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\front_sonar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\left_hubcap.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\right_hubcap.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\top.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3at_meshes\\wheel.stl""]",pioneer3at,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\amr_robots_description\urdf\amrPioneer3AT.urdf,original,1.0,False,2,1,1,arm-58a81c9a48,2,"[""matlab"", ""oems""]",False,"metadata type error: mobile base, not an arm",,,,False,,,,,,,,,,,ineligible
8,True,"{""continuous"": 2, ""fixed"": 8}",Adept Mobile Robots,3.0,True,2.0,0.0,1.0,10.0,11.0,11.0,11.0,0.0,11.0,11.0,Pioneer 3-DX,1.0,,True,A,matlab\amr_robots_description\urdf\amrPioneer3DX.urdf,"{""ancestor_suffix"": 11}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\back_sonar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\caster_hubcap.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\caster_swivel.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\caster_wheel.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\chassis.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\front_sonar.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\left_hubcap.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\left_wheel.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\right_hubcap.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\right_wheel.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\p3dx_meshes\\top.stl""]",pioneer3dx,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\amr_robots_description\urdf\amrPioneer3DX.urdf,original,1.0,False,2,1,1,arm-6979bbf794,2,"[""matlab"", ""oems""]",False,"metadata type error: mobile base, not an arm",,,,False,,,,,,,,,,,ineligible
9,True,"{""continuous"": 2, ""fixed"": 1}",Adept Mobile Robots,1.0,True,2.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,Pioneer LX,0.333333,,True,C,matlab\amr_robots_description\urdf\amrPioneerLX.urdf,"{""ancestor_suffix"": 1}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\amr_robots_description\\meshes\\pioneer-lx\\pioneer-lx_visual.stl""]",pioneer-lx,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\amr_robots_description\urdf\amrPioneerLX.urdf,original,1.0,False,0,1,1,arm-991188694b,3,"[""matlab"", ""oems""]",False,metadata type error: mobile base/compound variant,,,,False,,,,,,,,,,,ineligible
99,False,"{""fixed"": 1, ""revolute"": 7}",Boston Dynamics,0.0,True,7.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,Spot Arm,1.0,,True,C,random\spot_ros\spot_description\urdf\spot_arm.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\finger.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\gripper.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\link1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\link2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\link3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\link4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\random\\spot_ros\\spot_description\\meshes\\arm\\wrist.stl""]",spot_arm,random,https://github.com/heuristicus/spot_ros/tree/3f89ebedb2062e22282948333cb48fa6e478641b/spot_description,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\random\spot_ros\spot_description\urdf\spot_arm.urdf,original,1.0,False,0,1,1,arm-ea794ac549,1,"[""random""]",False,,,,,False,,,,,,,,,,,ineligible
177,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,CR-35iA,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr35ia_support\urdf\cr35ia.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr35ia_support\\meshes\\cr35ia\\visual\\link_6.stl""]",fanuc_cr35ia,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr35ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr35ia_support\urdf\cr35ia.urdf,original,1.0,True,2,1,0,arm-19acb3833f,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,54884.0,27456.0,6.206678085590099,1.0,7.0,0.7859649212871498,3.125645541155293,0.026710089092025283,0.019268576397856705,-0.6548361999292293,low
178,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,CR-7iA,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ia.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_6.stl""]",fanuc_cr7ia,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr7ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ia.urdf,original,1.0,True,2,1,0,arm-8802f2b8b4,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,1819.0,918.0,1.0720115169145987,0.2857142857142857,7.0,0.7525255665813784,126.21594440262506,0.48727661850615545,0.2824276826538475,1.0068259288802748,high
179,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,CR-7iA/L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ial.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ia\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ial\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_cr7ia_support\\meshes\\cr7ial\\visual\\link_4.stl""]",fanuc_cr7ial,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_cr7ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_cr7ia_support\urdf\cr7ial.urdf,original,1.0,True,2,1,0,arm-3acdb3f5e2,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,1837.0,927.0,1.1559024330980512,0.2857142857142857,7.0,0.7725360100665368,86.12569966545901,0.4494052189541882,0.24473858181019717,0.7378357261328962,high
180,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,CRX-10iA/L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_crx10ia_support\urdf\crx10ial.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_crx10ia_support\\meshes\\crx10ial\\visual\\link_6.stl""]",fanuc_crx10ial,ros-industrial,https://github.com/ros-industrial/fanuc_experimental/tree/faf8a758f7b25ae7b31ee836933102bd066dc528/fanuc_crx10ia_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_crx10ia_support\urdf\crx10ial.urdf,original,1.0,True,2,1,0,arm-98c28568ba,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,24482.0,12255.0,1.21033291325063,1.0,7.0,0.7127761089687686,12.035629515771063,0.05169242290225037,0.037941984217080955,-0.8527912092369831,low
195,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,LR Mate 200i,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_lrmate200i_support\urdf\lrmate200i.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200i_support\\meshes\\lrmate200i\\visual\\link_6.stl""]",fanuc_lrmate200i,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_lrmate200i_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_lrmate200i_support\urdf\lrmate200i.urdf,original,1.0,True,2,1,0,arm-cf88bb5d3f,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,4277.0,2153.0,1.2984336332382465,0.8571428571428571,7.0,0.6550304228843288,33.90430349313342,0.17232775094453928,0.08119554330972902,-0.6970048034913597,low
12,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,7.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,LR Mate 200iB,1.0,,True,A,matlab\fanuc_lrmate200ib_support\urdf\fanucLRMate200ib.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_6.stl""]",fanuc_lrmate200ib,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\fanuc_lrmate200ib_support\urdf\fanucLRMate200ib.urdf,original,1.0,False,2,1,1,arm-fa86494fa0,2,"[""matlab"", ""ros-industrial""]",True,,7.0,0.0,[],True,25209.0,12619.0,1.174121839528274,0.8571428571428571,7.0,0.7441632560928252,19.93666085486438,0.08754067632663291,0.05537038380927254,-0.5904936695990083,low
182,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,LR Mate 200iB/3L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_lrmate200ib_support\urdf\lrmate200ib3l.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib3l\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_lrmate200ib_support\\meshes\\lrmate200ib\\visual\\link_6.stl""]",fanuc_lrmate200ib3l,ros-industrial,https://github.com/ros-industrial/fanuc/tree/74d7d441311590d3950b03da9a1a86409332c2e8/fanuc_lrmate200ib_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_lrmate200ib_support\urdf\lrmate200ib3l.urdf,original,1.0,True,2,1,0,arm-4c7b408826,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,25109.0,12569.0,1.2486809094177684,0.8571428571428571,7.0,0.7493818306721377,19.293242195931523,0.08559697226556602,0.05132976601961964,-0.5767726529826499,low
