config_id,link_a,link_b,exact_classification,fast_classification,exact_collision,fast_collision,agreement,fast_source
sobol_016,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_016,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L05,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L06,L09,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L06,L10,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_016,L07,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_016,L09,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_017,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L00,L02,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_017,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L03,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_017,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L04,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_017,L05,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L05,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L05,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L06,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L06,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_017,L07,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_017,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_017,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L00,L02,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L05,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_018,L00,L06,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L01,L03,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L01,L04,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_018,L01,L05,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L01,L06,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L01,L07,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L02,L04,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_018,L02,L05,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L02,L06,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L02,L07,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L03,L05,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_018,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L04,L08,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_018,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L05,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L05,L10,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L06,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L06,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_018,L07,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_018,L07,L10,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_018,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_018,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L00,L02,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L03,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_019,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L04,L08,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_019,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_019,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L05,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L06,L09,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_019,L06,L10,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_019,L07,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_019,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_019,L09,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_020,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L00,L02,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L03,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_020,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L04,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_020,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_020,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L05,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L06,L09,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_020,L06,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_020,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_020,L07,L09,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_020,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_020,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_020,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L00,L02,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L00,L04,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L00,L05,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L00,L06,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_021,L00,L07,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_021,L00,L08,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_021,L00,L09,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L00,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L01,L05,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L01,L06,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_021,L01,L07,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
