api_calls,assembly_assembly_graph_f1,assembly_assembly_graph_precision,assembly_assembly_graph_recall,assembly_gt_edge_count,assembly_gt_link_count,assembly_matched_edges,assembly_matched_parts,assembly_part_f1,assembly_part_precision,assembly_part_recall,assembly_pred_edge_count,assembly_pred_link_count,case_id,error,failure_patterns,geometry_chamfer,geometry_hausdorff_max,geometry_hd95,geometry_note,geometry_per_link_count,geometry_sample_count_per_robot,geometry_voxel_iou,geometry_voxel_pitch_normalized,input_images,input_tokens,kinematic_axis_error_degrees_mean,kinematic_axis_error_degrees_median,kinematic_joint_origin_error_normalized_mean,kinematic_joint_origin_error_normalized_median,kinematic_joint_type_accuracy,kinematic_matched_joints,latency_seconds,motion_end_effector_gt_link,motion_end_effector_rotation_error_degrees_median,motion_end_effector_translation_error_normalized_median,motion_link_rotation_error_degrees_mean,motion_link_rotation_error_degrees_median,motion_link_translation_error_normalized_mean,motion_link_translation_error_normalized_median,motion_mapped_links,output_tokens,status,total_tokens,variant
1,0.7499999999999999,1.0,0.6,5,6,3,4,0.8,1.0,0.6666666666666666,3,4,dev_arm-10f5f05385,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.003332171678021239,0.2854404044537533,0.12577322800347146,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.4854586129753915,0.05,12,1911,60.0,90.0,0.17257938800292116,0.0505683483931451,0.6,3,139.5597961000003,FOREARM,119.6780497417731,0.08270308580764466,52.54595115607403,45.38678504936207,0.06355647924976392,0.010432947882935781,4,7822,SUCCESS,9733,multipose_concat
1,0.0,0.0,0.0,10,11,0,6,0.6666666666666665,0.8571428571428571,0.5454545454545454,6,7,dev_arm-21b8992ec4,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.003535783233690133,0.22202950330629642,0.1284900272052999,hd95 is robust Hausdorff; hausdorff_max is also reported,6,3000,0.25217391304347825,0.05,12,1911,,,,,0.0,0,113.4693341000002,arm_6_link,86.35369691403524,0.6939341159882292,92.80778905624048,90.04562616446074,0.3578038511675011,0.37533919916480407,6,6124,SUCCESS,8035,multipose_concat
1,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,dev_arm-3ce41d3c31,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.002371178488194294,0.14015690582131943,0.10657250261870063,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.33714285714285713,0.05,12,1911,0.0,0.0,0.21847012250070677,0.2655986359873099,0.3333333333333333,3,79.63079769999968,link_3,112.59718593711676,0.9273509806660711,106.1102851273478,112.59718593711676,0.455300898658132,0.2645641685213143,4,4565,SUCCESS,6476,multipose_concat
1,0.6666666666666666,1.0,0.5,6,7,3,4,0.7272727272727273,1.0,0.5714285714285714,3,4,dev_arm-42e898b1a2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.00424869685545895,0.3312837867092754,0.14989409200827164,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.522887323943662,0.05,12,1911,0.0,0.0,0.12310492379339406,0.1186011845419369,0.5,3,102.34679319999941,meca_axis_3_link,22.499766135889868,0.12038344680063116,11.799305007431007,10.000105126328743,0.10952749459160592,0.12038344680063116,4,5876,SUCCESS,7787,multipose_concat
1,0.47619047619047616,1.0,0.3125,16,17,5,6,0.5217391304347826,1.0,0.35294117647058826,5,6,dev_arm-43fa322555,,missing_parts;poor_curved_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0005836255524799163,0.09102103681707778,0.05018041461460883,hd95 is robust Hausdorff; hausdorff_max is also reported,6,3000,0.5782312925170068,0.05,12,1911,54.0,90.0,0.21247470218981612,0.2211484509241788,0.3125,5,39.7772130000003,fr3_link5,91.49849509341676,0.48875155046455554,85.93780615944506,89.99999999999999,0.2788564841638158,0.21753530463223797,6,2223,SUCCESS,4134,multipose_concat
1,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,dev_arm-4c7b408826,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.008565281154436643,0.295472324009138,0.2177436736108087,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.125,0.05,12,1911,0.0,0.0,0.15233111326780016,0.15248763132966084,0.3333333333333333,3,120.94954150000012,link_3,91.2295680983958,0.33275907937386895,53.12058843171914,27.727917733261616,0.2429661886361967,0.2340893954908124,4,7011,SUCCESS,8922,multipose_concat
1,0.1739130434782609,0.6666666666666666,0.1,20,21,2,4,0.32,1.0,0.19047619047619047,3,4,dev_arm-551a9c392e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.00788859815971498,0.291833237486011,0.16804575701714394,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.18345864661654135,0.05,12,1911,45.0,45.0,0.09758718200468841,0.09758718200468841,0.1,2,145.0284941,head,135.0253820270079,0.6613725081398094,60.115774846011426,44.807627307145005,0.3354636010199819,0.23808388690685067,4,8445,SUCCESS,10356,multipose_concat
1,0.8571428571428571,1.0,0.75,4,5,3,4,0.888888888888889,1.0,0.8,3,4,dev_arm-ab15a75247,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.019230956570558153,0.5222125971414658,0.3924590405716636,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.25,0.05,12,1911,90.0,90.0,0.19171772940886447,0.09213703557719095,0.75,3,32.57422609999958,link3,107.95346922690844,0.5690766055863364,136.71026248921723,131.36579377812535,0.21483338023464776,0.07511077742693247,4,1784,SUCCESS,3695,multipose_concat
1,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,dev_arm-cb42051aad,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.006252673159173287,0.2686599812420983,0.17975914909076082,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.19164619164619165,0.05,12,1911,0.0,0.0,0.19006119942131394,0.15738467756823932,0.3333333333333333,3,130.45510339999964,link_3,103.76266345203086,0.263740818928748,49.91600407936717,36.41707762631783,0.21628389992533942,0.263740818928748,4,7591,SUCCESS,9502,multipose_concat
1,0.5714285714285715,0.6666666666666666,0.5,8,9,4,6,0.75,0.8571428571428571,0.6666666666666666,6,7,dev_arm-d55f01b988,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.006775585153034983,0.24967339489331503,0.17003568194637786,hd95 is robust Hausdorff; hausdorff_max is also reported,6,3000,0.228486646884273,0.05,12,1911,60.0,90.0,0.19382282900174863,0.21401658052547995,0.375,4,142.38902080000025,gripper_link_sub,50.65505974230632,0.5189243849094659,46.30511385011526,38.659047247673506,0.30767671461648577,0.31112052003255186,6,8279,SUCCESS,10190,multipose_concat
1,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,dev_arm-dcc2b0ce1e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0030161742971622305,0.16882761621862266,0.10662809578044069,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.3325892857142857,0.05,12,1911,0.0,0.0,0.23143532150894916,0.24989452995225211,0.3333333333333333,3,44.09117239999978,link_3,132.5597012960267,1.1145764396887163,107.39141420988253,126.14148829693951,0.6121093765142279,0.5508463287612555,4,2500,SUCCESS,4411,multipose_concat
1,0.5454545454545454,1.0,0.375,8,9,3,4,0.6153846153846153,1.0,0.4444444444444444,3,4,dev_arm-f7b0b901d3,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.004642529847127868,0.3070403983036621,0.155567258639545,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.37303370786516854,0.05,12,1911,0.0,0.0,0.0977179805043104,0.11726157660517246,0.375,3,59.24629420000019,link_3,19.99995127573408,0.125632327777997,13.361752641576821,11.18170109032436,0.10856804533129485,0.10704431980453255,4,3394,SUCCESS,5305,multipose_concat
1,0.6153846153846153,1.0,0.4444444444444444,9,10,4,5,0.6666666666666666,1.0,0.5,4,5,dev_arm-fdadfa8bdd,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.01041199971830443,0.3430860877636583,0.2662993715348599,hd95 is robust Hausdorff; hausdorff_max is also reported,5,3000,0.24451939291736932,0.05,12,1911,45.0,45.0,0.16931803702763704,0.12989741022632723,0.4444444444444444,4,133.58988910000062,link_4,105.1394454094158,0.630076576032563,67.14698668053349,68.76712509522902,0.3272537719793351,0.32390444914146066,5,7750,SUCCESS,9661,multipose_concat
1,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,dev_arm-0573e1e127,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0023402737588408,0.1483378731499802,0.0981228810562463,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.3769338959212377,0.05,12,1980,0.0,0.0,0.2300219150296643,0.2300219150296643,0.2222222222222222,2,134.94310480000058,link_2,36.50583760002765,0.267005948175368,42.06586753171665,36.50583760002763,0.2978043419660156,0.29780434196601563,3,7484,SUCCESS,9464,motion_aware
1,,,,,,,,,,,,,dev_arm-07307859e2,"ValidationError: 0.08 is less than or equal to the minimum of 0.1

Failed validating 'exclusiveMinimum' in schema[0]['properties']['size']['items']:
    {'type': 'number', 'exclusiveMinimum': 0.1, 'maximum': 2000.0}

On instance['size'][0]:
    0.08",invalid_cad,,,,,,,,,12,1980,,,,,,,66.41481810000005,,,,,,,,,3790,FAILURE,5770,motion_aware
1,0.7499999999999999,1.0,0.6,5,6,3,4,0.8,1.0,0.6666666666666666,3,4,dev_arm-10f5f05385,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.003881958980833076,0.31970721532315066,0.09665369984342302,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.47276688453159044,0.05,12,1980,60.0,90.0,0.20895631713138632,0.17733442489024023,0.6,3,195.09161210000002,FOREARM,133.19757131289327,0.5954071840224784,74.00309978012581,75.01582649241611,0.19098513105576728,0.08850067549848528,4,10579,SUCCESS,12559,motion_aware
1,,,,,,,,,,,,,dev_arm-21b8992ec4,"ValidationError: {'type': 'sphere', 'center': [0, 0, 0.2], 'radius': 0.05} is not valid under any of the given schemas

Failed validating 'oneOf' in schema['properties']['links']['items']['properties']['primitives']['items']:
    {'oneOf': [{'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'size'],
                'properties': {'type': {'const': 'box'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'size': {'$ref': '#/$defs/positiveVector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius', 'height', 'axis'],
                'properties': {'type': {'const': 'cylinder'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius'],
                'properties': {'type': {'const': 'sphere'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type',
                             'center',
                             'bottom_radius',
                             'top_radius',
                             'height',
                             'axis'],
                'properties': {'type': {'const': 'cone'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'bottom_radius': {'$ref': '#/$defs/positiveScalar'},
                               'top_radius': {'type': 'number',
                                              'minimum': 0.0,
                                              'maximum': 2000.0},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}}]}

On instance['links'][3]['primitives'][1]:
    {'type': 'sphere', 'center': [0, 0, 0.2], 'radius': 0.05}",invalid_cad,,,,,,,,,12,1980,,,,,,,67.97817310000028,,,,,,,,,3723,FAILURE,5703,motion_aware
1,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,dev_arm-3ce41d3c31,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.002316653147289729,0.13362740167422213,0.10053436987499864,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.3622350674373796,0.05,12,1980,0.0,0.0,0.1927716769224915,0.1927716769224915,0.2222222222222222,2,126.56710659999953,link_2,120.71929821757355,0.8872176842593714,116.57581254143138,115.97400591626017,0.5911636399004134,0.5911636399004134,3,7023,SUCCESS,9003,motion_aware
1,0.5,1.0,0.3333333333333333,6,7,2,3,0.6,1.0,0.42857142857142855,2,3,dev_arm-42e898b1a2,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0038205737480830606,0.31288831463119476,0.13071139920233946,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.4628482972136223,0.05,12,1980,0.0,0.0,0.0999568495960893,0.0999568495960893,0.3333333333333333,2,136.02879819999998,meca_axis_2_link,34.65265779558063,0.27322346667215636,39.821018585394015,33.569564058574755,0.15221695475561514,0.15221695475561514,3,7879,SUCCESS,9859,motion_aware
1,,,,,,,,,,,,,dev_arm-43fa322555,"ValidationError: {'type': 'cylinder', 'center': [0, 0, 0.05], 'radius': 0.05, 'height': 0.1, 'axis': [0, 0, 1]} is not valid under any of the given schemas

Failed validating 'oneOf' in schema['properties']['links']['items']['properties']['primitives']['items']:
    {'oneOf': [{'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'size'],
                'properties': {'type': {'const': 'box'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'size': {'$ref': '#/$defs/positiveVector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius', 'height', 'axis'],
                'properties': {'type': {'const': 'cylinder'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius'],
                'properties': {'type': {'const': 'sphere'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type',
                             'center',
                             'bottom_radius',
                             'top_radius',
                             'height',
                             'axis'],
                'properties': {'type': {'const': 'cone'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'bottom_radius': {'$ref': '#/$defs/positiveScalar'},
                               'top_radius': {'type': 'number',
                                              'minimum': 0.0,
                                              'maximum': 2000.0},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}}]}

On instance['links'][6]['primitives'][0]:
    {'type': 'cylinder',
     'center': [0, 0, 0.05],
     'radius': 0.05,
     'height': 0.1,
     'axis': [0, 0, 1]}",invalid_cad,,,,,,,,,12,1980,,,,,,,100.32944810000026,,,,,,,,,5786,FAILURE,7766,motion_aware
1,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,dev_arm-4c7b408826,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0036036542786328993,0.19975666625377647,0.12662615664055304,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.41078305519897307,0.05,12,1980,45.0,45.0,0.2114623292705448,0.2114623292705448,0.2222222222222222,2,135.45692719999988,link_2,106.25069704125136,0.3216837757258501,90.21672885955954,87.15228657593084,0.30887309231695476,0.30878344499754795,3,7850,SUCCESS,9830,motion_aware
1,0.09523809523809523,1.0,0.05,20,21,1,2,0.17391304347826084,1.0,0.09523809523809523,1,2,dev_arm-551a9c392e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_type;wrong_topology,0.003969945668192169,0.2460883726196527,0.13862609669591922,hd95 is robust Hausdorff; hausdorff_max is also reported,2,3000,0.2796709753231492,0.05,12,1980,0.0,0.0,0.035407114447294254,0.035407114447294254,0.05,1,113.52282589999959,right_l0,1.9272867833713143,0.035407114447294254,1.156372070022782,0.0,0.017703557223647127,0.017703557223647127,2,6550,SUCCESS,8530,motion_aware
1,0.6666666666666666,1.0,0.5,4,5,2,3,0.7499999999999999,1.0,0.6,2,3,dev_arm-ab15a75247,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.007620773479279171,0.30544849567973037,0.20586827590493603,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.27099236641221375,0.05,12,1980,45.0,45.0,0.3207242918953423,0.3207242918953423,0.5,2,228.58505700000023,link2,137.9878190317488,0.4981430390535659,159.25401561063578,167.78776563896264,0.3309631460154806,0.33096314601505383,3,13307,SUCCESS,15287,motion_aware
1,0.3636363636363636,1.0,0.2222222222222222,9,10,2,3,0.4615384615384615,1.0,0.3,2,3,dev_arm-cb42051aad,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.007406447851197147,0.28697840359507976,0.21035469604506155,hd95 is robust Hausdorff; hausdorff_max is also reported,3,3000,0.32706766917293234,0.05,12,1980,45.0,45.0,0.22378133841734035,0.22378133841734035,0.2222222222222222,2,131.01165140000012,link_2,91.82353401674592,0.25480890147938284,88.78211291210098,81.55426076258877,0.29684817333543645,0.3246058974844937,3,7586,SUCCESS,9566,motion_aware
1,0.6153846153846154,0.8,0.5,8,9,4,5,0.6666666666666667,0.8333333333333334,0.5555555555555556,5,6,dev_arm-d55f01b988,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_axis;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.0060894993820967075,0.25140394345895467,0.1597302983564549,hd95 is robust Hausdorff; hausdorff_max is also reported,5,3000,0.2727272727272727,0.05,12,1980,45.0,45.0,0.2004595075967046,0.20265833284912127,0.5,4,107.63871139999992,link5,71.87117027026459,0.4604472089196797,64.80098294904751,68.63437812660591,0.22443998633705928,0.18828816258862885,5,6211,SUCCESS,8191,motion_aware
1,0.19999999999999998,1.0,0.1111111111111111,9,10,1,2,0.33333333333333337,1.0,0.2,1,2,dev_arm-dcc2b0ce1e,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.009363244160671351,0.2882517450471344,0.19122774016429805,hd95 is robust Hausdorff; hausdorff_max is also reported,2,3000,0.15847457627118644,0.05,12,1980,0.0,0.0,0.2630468736339496,0.2630468736339496,0.1111111111111111,1,95.41173940000044,link_1,97.48289018832722,0.2630468736339496,105.0068439246691,97.48289018832722,0.2630468736339496,0.2630468736339496,2,5500,SUCCESS,7480,motion_aware
1,,,,,,,,,,,,,dev_arm-f7b0b901d3,"ValidationError: {'type': 'cylinder', 'center': [0, 0, 0.15], 'radius': 0.08, 'height': 0.3, 'axis': [0, 0, 1]} is not valid under any of the given schemas

Failed validating 'oneOf' in schema['properties']['links']['items']['properties']['primitives']['items']:
    {'oneOf': [{'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'size'],
                'properties': {'type': {'const': 'box'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'size': {'$ref': '#/$defs/positiveVector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius', 'height', 'axis'],
                'properties': {'type': {'const': 'cylinder'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type', 'center', 'radius'],
                'properties': {'type': {'const': 'sphere'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'radius': {'$ref': '#/$defs/positiveScalar'}}},
               {'type': 'object',
                'additionalProperties': False,
                'required': ['type',
                             'center',
                             'bottom_radius',
                             'top_radius',
                             'height',
                             'axis'],
                'properties': {'type': {'const': 'cone'},
                               'center': {'$ref': '#/$defs/vector3'},
                               'bottom_radius': {'$ref': '#/$defs/positiveScalar'},
                               'top_radius': {'type': 'number',
                                              'minimum': 0.0,
                                              'maximum': 2000.0},
                               'height': {'$ref': '#/$defs/positiveScalar'},
                               'axis': {'$ref': '#/$defs/vector3'}}}]}

On instance['links'][1]['primitives'][0]:
    {'type': 'cylinder',
     'center': [0, 0, 0.15],
     'radius': 0.08,
     'height': 0.3,
     'axis': [0, 0, 1]}",invalid_cad,,,,,,,,,12,1980,,,,,,,112.09774819999984,,,,,,,,,6475,FAILURE,8455,motion_aware
1,0.5,1.0,0.3333333333333333,9,10,3,4,0.5714285714285715,1.0,0.4,3,4,dev_arm-fdadfa8bdd,,missing_parts;poor_curved_geometry;poor_geometry;wrong_joint_origin;wrong_joint_type;wrong_motion;wrong_topology,0.006892651897516302,0.24384180513210774,0.18601866049082244,hd95 is robust Hausdorff; hausdorff_max is also reported,4,3000,0.2,0.05,12,1980,0.0,0.0,0.16721945472172128,0.1647482312529274,0.3333333333333333,3,162.85728589999962,link_3,70.00000000000001,0.18944418183896583,23.366383944980893,0.06843924669112995,0.16344380092298927,0.18944418183896583,4,9428,SUCCESS,11408,motion_aware
