entity_id,manufacturer,name,v3_split,face_budget,approximation_ok,original_faces,target_faces,achieved_faces,mesh_count,failure_count,failures,normalized_chamfer,normalized_hausdorff,normal_error,p_normalized_chamfer,p_normalized_hausdorff,p_normal_error,budget_difficulty
arm-42320609fa,Fanuc,R-2000iC/270F,validation,10000,True,1331,10000,1331,7,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-43fa322555,Franka Emika,FR3,development,1000,True,126586,1000,1432,8,0,[],0.0428079750570303,0.1668159044869487,0.1924562558191054,0.9875,0.975,0.7625,0.9083333333333332
arm-43fa322555,Franka Emika,FR3,development,5000,True,126586,5000,4993,8,0,[],0.029214633108572,0.1087881669949006,0.1252469858039276,0.975,0.9625,0.4875,0.8083333333333332
arm-43fa322555,Franka Emika,FR3,development,10000,True,126586,10000,9993,8,0,[],0.0250012999184396,0.0931648186481288,0.1113556334838149,0.875,0.95,0.5375,0.7875
arm-07307859e2,Franka Emika,Panda,development,1000,True,134288,1000,1469,10,0,[],0.044586589217389,0.1785819003860297,0.1994242054966045,1.0,0.9875,0.775,0.9208333333333334
arm-07307859e2,Franka Emika,Panda,development,5000,True,134288,5000,4990,10,0,[],0.0304617306524766,0.112649204363256,0.1268361923531594,0.9875,0.975,0.5,0.8208333333333333
arm-07307859e2,Franka Emika,Panda,development,10000,True,134288,10000,9993,10,0,[],0.0262782653061455,0.0953962414105563,0.1268260898776969,0.9875,0.9625,0.575,0.8416666666666668
arm-dcc2b0ce1e,KUKA,KR 10 R1100 sixx,development,1000,True,59781,1000,4754,7,0,[],0.037025872523546,0.1283867850914675,0.2621342080167049,0.8875,0.825,0.925,0.8791666666666668
arm-dcc2b0ce1e,KUKA,KR 10 R1100 sixx,development,5000,True,59781,5000,5804,7,0,[],0.028172453873651,0.0798897613632645,0.1827350353756406,0.95,0.775,0.8,0.8416666666666668
arm-dcc2b0ce1e,KUKA,KR 10 R1100 sixx,development,10000,True,59781,10000,10098,7,0,[],0.0241276815924257,0.0688055176124099,0.1756078347095972,0.7625,0.4875,0.8,0.6833333333333332
arm-a751040684,KUKA,KR 10 R1420,development,1000,True,112863,1000,5567,7,0,[],0.0335152294607413,0.1319718453333347,0.2780483189144879,0.8,0.85,0.975,0.875
arm-a751040684,KUKA,KR 10 R1420,development,5000,True,112863,5000,6731,7,0,[],0.0275652108931438,0.103709430747911,0.2301856786682434,0.9375,0.95,0.9375,0.9416666666666668
arm-a751040684,KUKA,KR 10 R1420,development,10000,True,112863,10000,9991,7,0,[],0.0238883055911196,0.0742237783676895,0.221544100342426,0.7,0.7625,0.95,0.8041666666666666
arm-3ce41d3c31,KUKA,KR 10 R900-2,development,1000,True,20336,1000,992,7,0,[],0.0252347521915535,0.072955772689317,0.1507720173003648,0.425,0.3,0.4625,0.3958333333333333
arm-3ce41d3c31,KUKA,KR 10 R900-2,development,5000,True,20336,5000,4995,7,0,[],0.0231878021702686,0.0751975511744386,0.1372092373591084,0.5125,0.6875,0.575,0.5916666666666667
arm-3ce41d3c31,KUKA,KR 10 R900-2,development,10000,True,20336,10000,9995,7,0,[],0.023719181181818,0.0702317684137795,0.1535932200993663,0.675,0.5875,0.6625,0.6416666666666667
arm-79c861f26a,KUKA,KR 150 R3100-2,validation,1000,True,59707,1000,3449,7,0,[],0.0269279467638782,0.1251614622897564,0.2843977057043855,0.5625,0.8,0.975,0.7791666666666667
arm-79c861f26a,KUKA,KR 150 R3100-2,validation,5000,True,59707,5000,5091,7,0,[],0.0233892539690757,0.0999887174040493,0.2457696510391225,0.5375,0.9,0.9625,0.7999999999999999
arm-79c861f26a,KUKA,KR 150 R3100-2,validation,10000,True,59707,10000,9992,7,0,[],0.0202522076150381,0.066954768473341,0.2397641253378448,0.2375,0.425,0.9875,0.5499999999999999
arm-a72160b62d,KUKA,KR 150-2,validation,1000,True,51117,1000,3484,7,0,[],0.0438102252442325,0.1875453717022139,0.2971349160978249,0.9875,0.9875,0.9875,0.9875000000000002
arm-a72160b62d,KUKA,KR 150-2,validation,5000,True,51117,5000,6459,7,0,[],0.0339688116943116,0.1529393938775989,0.2996056147667801,0.9875,0.9875,0.975,0.9833333333333334
arm-a72160b62d,KUKA,KR 150-2,validation,10000,True,51117,10000,10516,7,0,[],0.0284970614277477,0.1148600801691251,0.2830882114507334,0.9875,0.975,0.9875,0.9833333333333334
arm-a49344adee,KUKA,KR 16-2,development,1000,True,88185,1000,26995,7,0,[],0.024219157942209,0.0826944554073647,0.2263326192383007,0.2875,0.5125,0.8375,0.5458333333333333
arm-a49344adee,KUKA,KR 16-2,development,5000,True,88185,5000,26995,7,0,[],0.0234873561455076,0.0788928051017532,0.2342438456459256,0.55,0.75,0.9625,0.7541666666666668
arm-a49344adee,KUKA,KR 16-2,development,10000,True,88185,10000,26995,7,0,[],0.0242770494606536,0.0858313556615501,0.2302732506959721,0.8125,0.9125,0.9875,0.9041666666666668
arm-1d928e951e,KUKA,KR 3 R540,validation,1000,True,74572,1000,1247,7,0,[],0.0346450767430278,0.1203412055554281,0.178332865879449,0.8625,0.775,0.7,0.7791666666666668
arm-1d928e951e,KUKA,KR 3 R540,validation,5000,True,74572,5000,4996,7,0,[],0.0241248500468155,0.0693291050825666,0.1350730979718535,0.65,0.5375,0.5625,0.5833333333333334
arm-1d928e951e,KUKA,KR 3 R540,validation,10000,True,74572,10000,9995,7,0,[],0.0248103833038357,0.0806391474411103,0.1385353850245867,0.85,0.875,0.5875,0.7708333333333334
arm-e07d114785,KUKA,KR 6 R700 sixx,development,1000,True,44700,1000,4882,7,0,[],0.0255294319991595,0.0770317221730617,0.1624574350418043,0.45,0.425,0.55,0.47500000000000003
arm-e07d114785,KUKA,KR 6 R700 sixx,development,5000,True,44700,5000,6830,7,0,[],0.0247065686648367,0.0679954347863564,0.1657829316022882,0.75,0.4875,0.7125,0.65
arm-e07d114785,KUKA,KR 6 R700 sixx,development,10000,True,44700,10000,10008,7,0,[],0.0251432569846049,0.0770079119144959,0.1645534743779032,0.8875,0.825,0.75,0.8208333333333333
arm-c8e061a405,KUKA,KR 6 R900 sixx,development,1000,True,36758,1000,7462,7,0,[],0.0228041909776239,0.0734354383074808,0.1661662416345234,0.2125,0.3375,0.5875,0.3791666666666667
arm-c8e061a405,KUKA,KR 6 R900 sixx,development,5000,True,36758,5000,7462,7,0,[],0.0232312577173549,0.071452821840116,0.176395636499497,0.525,0.5875,0.7625,0.625
arm-c8e061a405,KUKA,KR 6 R900 sixx,development,10000,True,36758,10000,9993,7,0,[],0.0226336605259237,0.0702949475535817,0.1691640224778384,0.4875,0.6,0.775,0.6208333333333332
arm-aa1b44f60a,KUKA,KR 6 R900-2,development,1000,True,20336,1000,992,7,0,[],0.0249733657374108,0.0734485256876917,0.1444500949823331,0.375,0.35,0.425,0.3833333333333333
arm-aa1b44f60a,KUKA,KR 6 R900-2,development,5000,True,20336,5000,4995,7,0,[],0.0235097841360097,0.0733651408862176,0.1481019984160701,0.5625,0.65,0.6125,0.6083333333333333
arm-aa1b44f60a,KUKA,KR 6 R900-2,development,10000,True,20336,10000,9995,7,0,[],0.0232757226749504,0.0704163370664459,0.143916937670043,0.575,0.6125,0.625,0.6041666666666666
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,development,1000,True,73956,1000,1718,9,0,[],0.0341216805480286,0.1268408905227936,0.1762091378534853,0.8625,0.8125,0.7,0.7916666666666666
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,development,5000,True,73956,5000,5260,9,0,[],0.0202678593572406,0.0606134986107133,0.0910698744898026,0.175,0.175,0.4,0.25
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,development,10000,True,73956,10000,10128,9,0,[],0.0197543605448781,0.0597178495126928,0.0839729315391416,0.2375,0.25,0.4375,0.30833333333333335
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,1000,True,100186,1000,2068,10,0,[],0.0266627732728253,0.0978632591360924,0.1480606667997026,0.5625,0.6,0.4375,0.5333333333333333
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,5000,True,100186,5000,5278,10,0,[],0.0210892528045398,0.0609397545865641,0.093357923904671,0.275,0.2125,0.4125,0.3
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,10000,True,100186,10000,10182,10,0,[],0.0203793615204688,0.0589980024072553,0.0854172682039156,0.25,0.2375,0.45,0.3125
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,1000,True,77642,1000,1688,10,0,[],0.0316640254183361,0.1194321247681854,0.1598961301948819,0.7375,0.775,0.5125,0.6750000000000002
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,5000,True,77642,5000,5252,10,0,[],0.0202955816859267,0.0607379337119979,0.0866264046814611,0.1875,0.1875,0.35,0.24166666666666667
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,10000,True,77642,10000,10132,10,0,[],0.0206338614694837,0.0633825910703635,0.0876620448938785,0.3,0.3375,0.475,0.3708333333333333
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,1000,True,82266,1000,1712,11,0,[],0.0324429331926802,0.1115332024592602,0.1335585561557755,0.7625,0.675,0.375,0.6041666666666666
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,5000,True,82266,5000,5260,11,0,[],0.0222236559924895,0.0659280047644521,0.081690675967055,0.375,0.3625,0.3375,0.3583333333333334
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,10000,True,82266,10000,10142,11,0,[],0.0217996617032798,0.0675561288270978,0.0791065227402854,0.4375,0.45,0.3875,0.425
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,1000,True,111992,1000,2250,11,0,[],0.0259945514647399,0.0994731351494221,0.1488861324157838,0.5125,0.6125,0.45,0.525
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,5000,True,111992,5000,5306,11,0,[],0.0210512357131835,0.0607680676234644,0.0894423862171664,0.2625,0.2,0.3875,0.2833333333333334
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,10000,True,111992,10000,10216,11,0,[],0.0206628080139596,0.0613973512008821,0.0910108447823264,0.3125,0.275,0.4875,0.35833333333333334
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,1000,True,89448,1000,1742,11,0,[],0.0311417523815985,0.1136238757378803,0.1538222929226841,0.725,0.7,0.475,0.6333333333333333
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,5000,True,89448,5000,5268,11,0,[],0.020878035044357,0.0632349792010334,0.0868571342940209,0.2375,0.2875,0.3625,0.29583333333333334
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,10000,True,89448,10000,10160,11,0,[],0.0203861200667128,0.0613723095498836,0.0819725912673072,0.2625,0.2625,0.4125,0.3125
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,1000,True,94072,1000,1760,12,0,[],0.030194861291082,0.1087325220670532,0.1339506959379726,0.6875,0.65,0.3875,0.575
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,5000,True,94072,5000,5272,12,0,[],0.0224224565321857,0.0660934900781255,0.0781425547593078,0.4,0.4125,0.325,0.37916666666666665
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,10000,True,94072,10000,10172,12,0,[],0.0215871360747207,0.0646861477167687,0.0748678947803666,0.375,0.3875,0.375,0.37916666666666665
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,1000,True,97526,1000,2064,9,0,[],0.0317496955745964,0.1210205022428167,0.1613544330914966,0.75,0.7875,0.525,0.6875
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,5000,True,97526,5000,5278,9,0,[],0.0223882393870449,0.0688294803380003,0.0985975079977393,0.3875,0.5375,0.425,0.45
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,10000,True,97526,10000,10180,9,0,[],0.0215673770308143,0.0667575288379173,0.0827845252490155,0.3625,0.425,0.425,0.4041666666666666
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,1000,True,101212,1000,2086,10,0,[],0.0310300274348034,0.1148026123959227,0.1630393109100875,0.7125,0.725,0.5625,0.6666666666666666
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,5000,True,101212,5000,5282,10,0,[],0.0221510356307055,0.0662525520938339,0.099915381341093,0.3625,0.425,0.4375,0.4083333333333334
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,10000,True,101212,10000,10188,10,0,[],0.0216613281981428,0.0662031422100629,0.0869098812015985,0.4,0.4,0.4625,0.4208333333333334
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,1000,True,78668,1000,1696,10,0,[],0.0348939537307066,0.1315595781342156,0.1706990232643023,0.875,0.8375,0.6125,0.775
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,5000,True,78668,5000,5254,10,0,[],0.0218228312596812,0.0625106589418762,0.0882990673005174,0.325,0.2625,0.375,0.32083333333333336
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,10000,True,78668,10000,10130,10,0,[],0.0216171304827555,0.0643842356887687,0.0809380701344169,0.3875,0.375,0.4,0.3875
arm-ab15a75247,Lynxmotion,AL5D,development,1000,True,58952,1000,13080,5,0,[],0.0203159487663418,0.0665320238438931,0.1753798652761231,0.0375,0.1625,0.675,0.2916666666666667
arm-ab15a75247,Lynxmotion,AL5D,development,5000,True,58952,5000,13080,5,0,[],0.0208645653842904,0.0658798696986808,0.1909909205386963,0.225,0.35,0.85,0.4749999999999999
arm-ab15a75247,Lynxmotion,AL5D,development,10000,True,58952,10000,13080,5,0,[],0.0205763734413272,0.0674695382160025,0.1931544610136115,0.2875,0.4375,0.8625,0.5291666666666667
arm-10f5f05385,Quanser,QArm,development,1000,True,362839,1000,9524,5,0,[],0.0279178716392765,0.1394487924265068,0.2133845373268735,0.6375,0.8875,0.8,0.775
arm-10f5f05385,Quanser,QArm,development,5000,True,362839,5000,10919,5,0,[],0.0248578477085131,0.0855876463496257,0.1797821838216903,0.7875,0.825,0.7875,0.7999999999999999
arm-10f5f05385,Quanser,QArm,development,10000,True,362839,10000,14573,5,0,[],0.0239461353440523,0.0970275207063471,0.1678466566869845,0.725,0.975,0.7625,0.8208333333333333
arm-d55f01b988,ROBOTIS,Open Manipulator,development,1000,True,81644,1000,31462,7,0,[],0.022364481503026,0.0656261547930107,0.3102638073774903,0.1625,0.15,1.0,0.4375
arm-d55f01b988,ROBOTIS,Open Manipulator,development,5000,True,81644,5000,31462,7,0,[],0.0224256379350051,0.0632595068951119,0.3052444340536641,0.4125,0.3,1.0,0.5708333333333333
arm-d55f01b988,ROBOTIS,Open Manipulator,development,10000,True,81644,10000,31462,7,0,[],0.0223232238063099,0.0633647904717447,0.3217277134639423,0.4625,0.325,1.0,0.5958333333333333
arm-551a9c392e,Rethink Robotics,Sawyer,validation,1000,True,227815,1000,27618,10,0,[],0.0297984265766546,0.1147236192324319,0.2783037609197872,0.675,0.7125,0.975,0.7875000000000001
arm-551a9c392e,Rethink Robotics,Sawyer,validation,5000,True,227815,5000,27899,10,0,[],0.0252842251655179,0.1063643932828135,0.2565229256016782,0.8125,0.95,0.9625,0.9083333333333333
arm-551a9c392e,Rethink Robotics,Sawyer,validation,10000,True,227815,10000,28471,10,0,[],0.0252172980860855,0.0948315220622535,0.2493891451584347,0.9,0.95,0.9875,0.9458333333333334
arm-21b8992ec4,Schunk,LWA 4D,validation,1000,True,12698,1000,996,8,0,[],0.0268584350553856,0.0736752081265863,0.2147505513465022,0.5625,0.35,0.8,0.5708333333333333
arm-21b8992ec4,Schunk,LWA 4D,validation,5000,True,12698,5000,4994,8,0,[],0.0240392345335833,0.0727463717263658,0.2088584167181062,0.625,0.6375,0.875,0.7125
arm-21b8992ec4,Schunk,LWA 4D,validation,10000,True,12698,10000,9994,8,0,[],0.0238148553533465,0.0765836549292356,0.2181024130302234,0.675,0.8125,0.925,0.8041666666666667
arm-25d4f5567f,Schunk,LWA 4P,validation,1000,True,29093,1000,991,7,0,[],0.0232973554256457,0.0625122620845043,0.1289553040036932,0.2375,0.0625,0.3375,0.2125
arm-25d4f5567f,Schunk,LWA 4P,validation,5000,True,29093,5000,4992,7,0,[],0.0209829190788522,0.0659157106575307,0.1072993203587841,0.25,0.35,0.4625,0.3541666666666667
arm-25d4f5567f,Schunk,LWA 4P,validation,10000,True,29093,10000,9991,7,0,[],0.0210609849517041,0.0629832220628132,0.1092867768274388,0.325,0.3,0.525,0.3833333333333333
arm-0417f43b13,Staubli,RX 160,development,1000,True,39982,1000,1172,7,0,[],0.0423297171560431,0.1581188895675676,0.1731010768335773,0.975,0.9375,0.6375,0.85
arm-0417f43b13,Staubli,RX 160,development,5000,True,39982,5000,4993,7,0,[],0.0255574479051689,0.0869331496186277,0.1490463948181169,0.85,0.8625,0.625,0.7791666666666667
arm-0417f43b13,Staubli,RX 160,development,10000,True,39982,10000,9993,7,0,[],0.0247328365477761,0.0855287247329759,0.1629593162627528,0.8375,0.9,0.7375,0.8250000000000001
arm-24f259efca,Staubli,RX 160L,development,1000,True,47446,1000,3404,7,0,[],0.0374271197894123,0.1648587495247433,0.175413378244459,0.9,0.9625,0.6875,0.85
arm-24f259efca,Staubli,RX 160L,development,5000,True,47446,5000,6042,7,0,[],0.0246859518364541,0.1036112034789307,0.1305170200787138,0.7375,0.9375,0.55,0.7416666666666667
arm-24f259efca,Staubli,RX 160L,development,10000,True,47446,10000,9991,7,0,[],0.0227374728392102,0.0757108914195427,0.1408554126777197,0.5,0.8125,0.6125,0.6416666666666667
arm-0573e1e127,Staubli,TX-60,development,1000,True,37580,1000,1236,7,0,[],0.0288364910849872,0.0880225302230638,0.1845405838086528,0.6625,0.55,0.725,0.6458333333333334
arm-0573e1e127,Staubli,TX-60,development,5000,True,37580,5000,4992,7,0,[],0.0233699608446911,0.0681297618800972,0.1296761265581624,0.5375,0.525,0.5375,0.5333333333333333
arm-0573e1e127,Staubli,TX-60,development,10000,True,37580,10000,9992,7,0,[],0.0235101496040101,0.070424566329854,0.1387670390240614,0.625,0.625,0.6,0.6166666666666667
arm-5547a74654,Staubli,TX-60L,development,1000,True,34874,1000,1351,7,0,[],0.0278522725614518,0.0898910476827401,0.1545706837465292,0.6125,0.5625,0.4875,0.5541666666666667
arm-5547a74654,Staubli,TX-60L,development,5000,True,34874,5000,4995,7,0,[],0.022126010929722,0.0667143540910822,0.130693792149403,0.35,0.45,0.5625,0.45416666666666666
arm-5547a74654,Staubli,TX-60L,development,10000,True,34874,10000,9993,7,0,[],0.0220767304946904,0.0662114914202755,0.1249698004393796,0.45,0.4125,0.55,0.4708333333333334
arm-e93307d9bd,Staubli,TX-90,development,1000,True,41011,1000,994,7,0,[],0.025200116161233,0.0677056477725869,0.1129954885888384,0.4,0.2125,0.325,0.3125
arm-e93307d9bd,Staubli,TX-90,development,5000,True,41011,5000,4993,7,0,[],0.0240563229021709,0.0704176710520846,0.105470050769324,0.65,0.5625,0.4625,0.5583333333333332
arm-e93307d9bd,Staubli,TX-90,development,10000,True,41011,10000,9995,7,0,[],0.0235385171787004,0.0700405037072621,0.1070852812800484,0.6375,0.55,0.525,0.5708333333333333
arm-d07d771ab2,Staubli,TX-90L,development,1000,True,37649,1000,1058,7,0,[],0.0254382354173346,0.0769317748479345,0.1278317793388762,0.4375,0.4125,0.3375,0.3958333333333333
arm-d07d771ab2,Staubli,TX-90L,development,5000,True,37649,5000,4992,7,0,[],0.0229176477633368,0.0693333216907144,0.1114492647206025,0.4625,0.55,0.475,0.4958333333333334
arm-d07d771ab2,Staubli,TX-90L,development,10000,True,37649,10000,9993,7,0,[],0.0227531903672151,0.0693576794562823,0.0971139660887243,0.5125,0.525,0.5,0.5125000000000001
arm-c19ddd110e,Staubli,TX-90XL,development,1000,True,38184,1000,993,7,0,[],0.0241704001171581,0.0668091605935657,0.1296827011060978,0.275,0.175,0.35,0.26666666666666666
arm-c19ddd110e,Staubli,TX-90XL,development,5000,True,38184,5000,4990,7,0,[],0.0217108128936453,0.0648648191312596,0.1005880909466846,0.3125,0.325,0.45,0.3625
arm-c19ddd110e,Staubli,TX-90XL,development,10000,True,38184,10000,9991,7,0,[],0.0217872938674103,0.0678558117359534,0.1031050652662456,0.425,0.4625,0.5125,0.4666666666666666
arm-7e62b38268,Staubli,TX2-60,development,1000,True,37229,1000,992,7,0,[],0.0262319895686222,0.0729650743915418,0.1401285110833369,0.525,0.3125,0.4125,0.4166666666666667
arm-7e62b38268,Staubli,TX2-60,development,5000,True,37229,5000,4992,7,0,[],0.024136094647428,0.0719259289296498,0.1283884988169835,0.675,0.625,0.525,0.6083333333333334
arm-7e62b38268,Staubli,TX2-60,development,10000,True,37229,10000,9992,7,0,[],0.023235156193062,0.0722685156367299,0.1256407955042824,0.55,0.725,0.5625,0.6124999999999999
arm-34e953c5c7,Staubli,TX2-60L,development,1000,True,35938,1000,991,7,0,[],0.0247011796534933,0.0688851572481087,0.1374298084120289,0.35,0.2375,0.4,0.32916666666666666
arm-34e953c5c7,Staubli,TX2-60L,development,5000,True,35938,5000,4995,7,0,[],0.0227786614610916,0.0660399869670231,0.1268803119170056,0.45,0.4,0.5125,0.45416666666666666
arm-34e953c5c7,Staubli,TX2-60L,development,10000,True,35938,10000,9996,7,0,[],0.0225392351486795,0.0692144420814701,0.1270915520068902,0.475,0.5125,0.5875,0.525
arm-144f1962ce,Staubli,TX2-90,validation,1000,True,54963,1000,1640,7,0,[],0.0310473672165996,0.0978335904316493,0.1631626652517435,0.7125,0.5875,0.5625,0.6208333333333333
arm-144f1962ce,Staubli,TX2-90,validation,5000,True,54963,5000,4992,7,0,[],0.023577945679011,0.0699264542485886,0.1120545591579091,0.5625,0.55,0.475,0.5291666666666667
arm-144f1962ce,Staubli,TX2-90,validation,10000,True,54963,10000,9994,7,0,[],0.0235014798256364,0.0720322257202967,0.1153548274845399,0.6125,0.7,0.5375,0.6166666666666667
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,1000,True,55814,1000,1644,7,0,[],0.0308827985408488,0.0910330745204322,0.1542052805822268,0.7,0.5875,0.475,0.5875
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,5000,True,55814,5000,4992,7,0,[],0.0226517450038732,0.0692216621619083,0.10833120164603,0.4125,0.5375,0.4625,0.4708333333333334
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,10000,True,55814,10000,9993,7,0,[],0.0224105760126781,0.0694412031712397,0.1062730087827667,0.4625,0.5375,0.5125,0.5041666666666667
arm-b10f1f90f2,Staubli,TX2-90XL,validation,1000,True,57554,1000,1658,7,0,[],0.0286300240216875,0.0866311018828084,0.1518029965592143,0.65,0.5375,0.4625,0.5499999999999999
arm-b10f1f90f2,Staubli,TX2-90XL,validation,5000,True,57554,5000,4992,7,0,[],0.0222280090624496,0.0666774530106503,0.1079136056281221,0.375,0.4375,0.4625,0.425
arm-b10f1f90f2,Staubli,TX2-90XL,validation,10000,True,57554,10000,9994,7,0,[],0.0216005221814153,0.065579809191922,0.1095449405964712,0.375,0.3875,0.525,0.4291666666666667
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,1000,True,9242,1000,3052,7,0,[],0.0255333031495054,0.0901972953507853,0.2962803883399773,0.4625,0.575,0.9875,0.6750000000000002
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,5000,True,9242,5000,5020,7,0,[],0.0257927915637735,0.0902118354785496,0.3000020793819873,0.9,0.8875,0.9875,0.9250000000000002
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,10000,True,9242,10000,9242,7,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,1000,True,6620,1000,2226,8,0,[],0.0227700543152276,0.0706199690263168,0.1655862970779819,0.2,0.25,0.575,0.3416666666666666
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,5000,True,6620,5000,4992,8,0,[],0.0226404692683214,0.0695481355645334,0.1632553668963611,0.4125,0.55,0.7,0.5541666666666667
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,10000,True,6620,10000,6620,8,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,1000,True,10672,1000,3494,9,0,[],0.0222762644938256,0.0646862846120197,0.1590023063701448,0.1375,0.125,0.4875,0.25
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,5000,True,10672,5000,5308,9,0,[],0.0224288542625232,0.0625927583980825,0.1792969306721504,0.4125,0.2625,0.775,0.4833333333333334
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,10000,True,10672,10000,9990,9,0,[],0.0226534707151446,0.0650035618150572,0.1483541491071368,0.4875,0.3875,0.6375,0.5041666666666667
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,1000,True,11194,1000,3392,9,0,[],0.0228091851332184,0.0730970427187927,0.1392604918962315,0.2125,0.3125,0.4,0.30833333333333335
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,5000,True,11194,5000,5300,9,0,[],0.0228801754028499,0.067391018614887,0.1421089619802915,0.45,0.45,0.5875,0.49583333333333335
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,10000,True,11194,10000,9992,9,0,[],0.0222154871153081,0.0627787928081469,0.1403920593219171,0.45,0.2875,0.6,0.4458333333333333
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,1000,True,10398,1000,3282,9,0,[],0.0218789913882159,0.0683242363520493,0.1533534082342906,0.125,0.225,0.4625,0.2708333333333333
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,5000,True,10398,5000,5278,9,0,[],0.0217485707509297,0.0721890564119995,0.1438654342111166,0.3125,0.625,0.5875,0.5083333333333333
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,10000,True,10398,10000,9990,9,0,[],0.0220136242982135,0.0663171898440314,0.1539308233876517,0.4375,0.4125,0.6625,0.5041666666666667
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,1000,True,9360,1000,3096,6,0,[],0.0249253338803035,0.0709759099254526,0.2764161698795549,0.3625,0.2625,0.9625,0.5291666666666667
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,5000,True,9360,5000,4998,6,0,[],0.0243640415181519,0.0659410821876723,0.2651421970679811,0.7125,0.375,0.975,0.6875
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,10000,True,9360,10000,9360,6,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,1000,True,25884,1000,11505,9,0,[],0.0208472449356344,0.0597827715340374,0.1850243896437425,0.0625,0.0125,0.7375,0.2708333333333333
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,5000,True,25884,5000,11619,9,0,[],0.020678039863948,0.0620330524522788,0.1831172871236857,0.2,0.2375,0.8125,0.4166666666666667
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,10000,True,25884,10000,12669,9,0,[],0.0205411808175726,0.061666645885821,0.1771380281843868,0.275,0.2875,0.8125,0.4583333333333333
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,1000,True,27784,1000,11967,10,0,[],0.0212342382069498,0.067994623441533,0.1751835483017672,0.1,0.225,0.6625,0.32916666666666666
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,5000,True,27784,5000,12047,10,0,[],0.0213941878720367,0.0647330774130864,0.1749582454105921,0.3,0.3125,0.7375,0.45
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,10000,True,27784,10000,13131,10,0,[],0.0212400209850663,0.062849933873592,0.1706052904242161,0.3375,0.3,0.7875,0.4749999999999999
