entity_id,manufacturer,name,v3_split,face_budget,approximation_ok,original_faces,target_faces,achieved_faces,mesh_count,failure_count,failures,normalized_chamfer,normalized_hausdorff,normal_error
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,development,5000,True,73956,5000,5260,9,0,[],0.020267859357240615,0.060613498610713364,0.09106987448980262
arm-8feb5af658,Kinova Robotics,Jaco J2N4S300,development,10000,True,73956,10000,10128,9,0,[],0.019754360544878103,0.05971784951269285,0.0839729315391416
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,1000,True,100186,1000,2068,10,0,[],0.026662773272825374,0.09786325913609248,0.14806066679970264
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,5000,True,100186,5000,5278,10,0,[],0.021089252804539868,0.06093975458656417,0.093357923904671
arm-0d0d196c9d,Kinova Robotics,Jaco J2N6S200,development,10000,True,100186,10000,10182,10,0,[],0.02037936152046886,0.05899800240725531,0.08541726820391564
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,1000,True,77642,1000,1688,10,0,[],0.031664025418336114,0.11943212476818542,0.15989613019488194
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,5000,True,77642,5000,5252,10,0,[],0.02029558168592672,0.06073793371199794,0.08662640468146117
arm-9c4ffe22a9,Kinova Robotics,Jaco J2N6S300,development,10000,True,77642,10000,10132,10,0,[],0.020633861469483705,0.06338259107036359,0.08766204489387859
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,1000,True,82266,1000,1712,11,0,[],0.032442933192680205,0.11153320245926025,0.13355855615577553
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,5000,True,82266,5000,5260,11,0,[],0.02222365599248956,0.06592800476445212,0.08169067596705507
arm-fb66eee2b5,Kinova Robotics,Jaco J2N7S300,development,10000,True,82266,10000,10142,11,0,[],0.021799661703279852,0.06755612882709786,0.0791065227402854
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,1000,True,111992,1000,2250,11,0,[],0.025994551464739942,0.09947313514942212,0.1488861324157838
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,5000,True,111992,5000,5306,11,0,[],0.021051235713183517,0.06076806762346441,0.08944238621716649
arm-1998f45a5c,Kinova Robotics,Jaco J2S6S200,development,10000,True,111992,10000,10216,11,0,[],0.020662808013959692,0.06139735120088217,0.09101084478232643
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,1000,True,89448,1000,1742,11,0,[],0.03114175238159854,0.11362387573788035,0.15382229292268418
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,5000,True,89448,5000,5268,11,0,[],0.020878035044357084,0.06323497920103342,0.08685713429402096
arm-9c6c2f8aef,Kinova Robotics,Jaco J2S6S300,development,10000,True,89448,10000,10160,11,0,[],0.02038612006671285,0.06137230954988368,0.08197259126730722
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,1000,True,94072,1000,1760,12,0,[],0.03019486129108203,0.10873252206705328,0.1339506959379726
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,5000,True,94072,5000,5272,12,0,[],0.022422456532185702,0.06609349007812555,0.07814255475930783
arm-296b557ef0,Kinova Robotics,Jaco J2S7S300,development,10000,True,94072,10000,10172,12,0,[],0.0215871360747207,0.06468614771676873,0.07486789478036669
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,1000,True,97526,1000,2064,9,0,[],0.031749695574596476,0.12102050224281671,0.16135443309149666
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,5000,True,97526,5000,5278,9,0,[],0.02238823938704492,0.06882948033800032,0.09859750799773938
arm-30ac22fcc7,Kinova Robotics,Mico M1N4S200,development,10000,True,97526,10000,10180,9,0,[],0.021567377030814325,0.06675752883791734,0.08278452524901557
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,1000,True,101212,1000,2086,10,0,[],0.031030027434803497,0.11480261239592271,0.16303931091008753
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,5000,True,101212,5000,5282,10,0,[],0.022151035630705584,0.06625255209383393,0.09991538134109304
arm-fbeebf16bf,Kinova Robotics,Mico M1N6S200,development,10000,True,101212,10000,10188,10,0,[],0.021661328198142867,0.06620314221006299,0.08690988120159855
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,1000,True,78668,1000,1696,10,0,[],0.03489395373070668,0.13155957813421565,0.17069902326430236
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,5000,True,78668,5000,5254,10,0,[],0.02182283125968121,0.06251065894187627,0.08829906730051747
arm-6db670c663,Kinova Robotics,Mico M1N6S300,development,10000,True,78668,10000,10130,10,0,[],0.021617130482755504,0.06438423568876875,0.08093807013441699
arm-ab15a75247,Lynxmotion,AL5D,development,1000,True,58952,1000,13080,5,0,[],0.020315948766341813,0.06653202384389317,0.17537986527612318
arm-ab15a75247,Lynxmotion,AL5D,development,5000,True,58952,5000,13080,5,0,[],0.02086456538429048,0.06587986969868083,0.1909909205386963
arm-ab15a75247,Lynxmotion,AL5D,development,10000,True,58952,10000,13080,5,0,[],0.0205763734413272,0.06746953821600253,0.19315446101361156
arm-10f5f05385,Quanser,QArm,development,1000,True,362839,1000,9524,5,0,[],0.02791787163927651,0.1394487924265068,0.21338453732687354
arm-10f5f05385,Quanser,QArm,development,5000,True,362839,5000,10919,5,0,[],0.024857847708513132,0.08558764634962573,0.17978218382169037
arm-10f5f05385,Quanser,QArm,development,10000,True,362839,10000,14573,5,0,[],0.023946135344052377,0.09702752070634717,0.16784665668698454
arm-d55f01b988,ROBOTIS,Open Manipulator,development,1000,True,81644,1000,31462,7,0,[],0.022364481503026095,0.06562615479301079,0.3102638073774903
arm-d55f01b988,ROBOTIS,Open Manipulator,development,5000,True,81644,5000,31462,7,0,[],0.022425637935005162,0.06325950689511192,0.3052444340536641
arm-d55f01b988,ROBOTIS,Open Manipulator,development,10000,True,81644,10000,31462,7,0,[],0.02232322380630998,0.06336479047174474,0.32172771346394236
arm-551a9c392e,Rethink Robotics,Sawyer,validation,1000,True,227815,1000,27618,10,0,[],0.029798426576654605,0.11472361923243195,0.2783037609197872
arm-551a9c392e,Rethink Robotics,Sawyer,validation,5000,True,227815,5000,27899,10,0,[],0.025284225165517996,0.10636439328281357,0.2565229256016782
arm-551a9c392e,Rethink Robotics,Sawyer,validation,10000,True,227815,10000,28471,10,0,[],0.025217298086085502,0.09483152206225351,0.2493891451584347
arm-21b8992ec4,Schunk,LWA 4D,validation,1000,True,12698,1000,996,8,0,[],0.026858435055385606,0.07367520812658632,0.21475055134650228
arm-21b8992ec4,Schunk,LWA 4D,validation,5000,True,12698,5000,4994,8,0,[],0.02403923453358338,0.07274637172636583,0.2088584167181062
arm-21b8992ec4,Schunk,LWA 4D,validation,10000,True,12698,10000,9994,8,0,[],0.02381485535334659,0.07658365492923568,0.21810241303022349
arm-25d4f5567f,Schunk,LWA 4P,validation,1000,True,29093,1000,991,7,0,[],0.02329735542564571,0.06251226208450435,0.12895530400369326
arm-25d4f5567f,Schunk,LWA 4P,validation,5000,True,29093,5000,4992,7,0,[],0.020982919078852268,0.06591571065753071,0.10729932035878412
arm-25d4f5567f,Schunk,LWA 4P,validation,10000,True,29093,10000,9991,7,0,[],0.02106098495170414,0.06298322206281327,0.10928677682743886
arm-0417f43b13,Staubli,RX 160,development,1000,True,39982,1000,1172,7,0,[],0.04232971715604315,0.1581188895675676,0.1731010768335773
arm-0417f43b13,Staubli,RX 160,development,5000,True,39982,5000,4993,7,0,[],0.025557447905168937,0.08693314961862773,0.14904639481811693
arm-0417f43b13,Staubli,RX 160,development,10000,True,39982,10000,9993,7,0,[],0.024732836547776162,0.08552872473297597,0.16295931626275284
arm-24f259efca,Staubli,RX 160L,development,1000,True,47446,1000,3404,7,0,[],0.037427119789412336,0.1648587495247433,0.17541337824445907
arm-24f259efca,Staubli,RX 160L,development,5000,True,47446,5000,6042,7,0,[],0.024685951836454195,0.10361120347893077,0.13051702007871385
arm-24f259efca,Staubli,RX 160L,development,10000,True,47446,10000,9991,7,0,[],0.022737472839210206,0.07571089141954276,0.14085541267771978
arm-0573e1e127,Staubli,TX-60,development,1000,True,37580,1000,1236,7,0,[],0.028836491084987266,0.08802253022306383,0.18454058380865282
arm-0573e1e127,Staubli,TX-60,development,5000,True,37580,5000,4992,7,0,[],0.023369960844691142,0.06812976188009726,0.1296761265581624
arm-0573e1e127,Staubli,TX-60,development,10000,True,37580,10000,9992,7,0,[],0.023510149604010173,0.07042456632985405,0.13876703902406148
arm-5547a74654,Staubli,TX-60L,development,1000,True,34874,1000,1351,7,0,[],0.02785227256145184,0.08989104768274016,0.1545706837465292
arm-5547a74654,Staubli,TX-60L,development,5000,True,34874,5000,4995,7,0,[],0.02212601092972209,0.06671435409108226,0.130693792149403
arm-5547a74654,Staubli,TX-60L,development,10000,True,34874,10000,9993,7,0,[],0.022076730494690423,0.06621149142027558,0.12496980043937966
arm-e93307d9bd,Staubli,TX-90,development,1000,True,41011,1000,994,7,0,[],0.025200116161233063,0.06770564777258699,0.11299548858883843
arm-e93307d9bd,Staubli,TX-90,development,5000,True,41011,5000,4993,7,0,[],0.02405632290217099,0.0704176710520846,0.105470050769324
arm-e93307d9bd,Staubli,TX-90,development,10000,True,41011,10000,9995,7,0,[],0.02353851717870046,0.07004050370726218,0.10708528128004843
arm-d07d771ab2,Staubli,TX-90L,development,1000,True,37649,1000,1058,7,0,[],0.025438235417334695,0.07693177484793456,0.12783177933887624
arm-d07d771ab2,Staubli,TX-90L,development,5000,True,37649,5000,4992,7,0,[],0.022917647763336806,0.06933332169071446,0.11144926472060256
arm-d07d771ab2,Staubli,TX-90L,development,10000,True,37649,10000,9993,7,0,[],0.02275319036721512,0.06935767945628238,0.09711396608872432
arm-c19ddd110e,Staubli,TX-90XL,development,1000,True,38184,1000,993,7,0,[],0.024170400117158167,0.06680916059356573,0.12968270110609784
arm-c19ddd110e,Staubli,TX-90XL,development,5000,True,38184,5000,4990,7,0,[],0.02171081289364537,0.06486481913125966,0.10058809094668465
arm-c19ddd110e,Staubli,TX-90XL,development,10000,True,38184,10000,9991,7,0,[],0.021787293867410372,0.06785581173595345,0.10310506526624569
arm-7e62b38268,Staubli,TX2-60,development,1000,True,37229,1000,992,7,0,[],0.026231989568622202,0.07296507439154182,0.1401285110833369
arm-7e62b38268,Staubli,TX2-60,development,5000,True,37229,5000,4992,7,0,[],0.02413609464742808,0.07192592892964982,0.12838849881698353
arm-7e62b38268,Staubli,TX2-60,development,10000,True,37229,10000,9992,7,0,[],0.023235156193062035,0.07226851563672992,0.12564079550428248
arm-34e953c5c7,Staubli,TX2-60L,development,1000,True,35938,1000,991,7,0,[],0.024701179653493336,0.0688851572481087,0.13742980841202893
arm-34e953c5c7,Staubli,TX2-60L,development,5000,True,35938,5000,4995,7,0,[],0.02277866146109165,0.0660399869670231,0.12688031191700563
arm-34e953c5c7,Staubli,TX2-60L,development,10000,True,35938,10000,9996,7,0,[],0.022539235148679573,0.0692144420814701,0.12709155200689023
arm-144f1962ce,Staubli,TX2-90,validation,1000,True,54963,1000,1640,7,0,[],0.03104736721659967,0.09783359043164938,0.16316266525174355
arm-144f1962ce,Staubli,TX2-90,validation,5000,True,54963,5000,4992,7,0,[],0.023577945679011097,0.06992645424858863,0.11205455915790916
arm-144f1962ce,Staubli,TX2-90,validation,10000,True,54963,10000,9994,7,0,[],0.023501479825636416,0.07203222572029677,0.11535482748453993
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,1000,True,55814,1000,1644,7,0,[],0.030882798540848813,0.0910330745204322,0.1542052805822268
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,5000,True,55814,5000,4992,7,0,[],0.02265174500387326,0.0692216621619083,0.10833120164603
arm-2a2b0eb0bf,Staubli,TX2-90L,validation,10000,True,55814,10000,9993,7,0,[],0.02241057601267816,0.0694412031712397,0.10627300878276674
arm-b10f1f90f2,Staubli,TX2-90XL,validation,1000,True,57554,1000,1658,7,0,[],0.02863002402168758,0.08663110188280845,0.15180299655921436
arm-b10f1f90f2,Staubli,TX2-90XL,validation,5000,True,57554,5000,4992,7,0,[],0.022228009062449608,0.06667745301065037,0.10791360562812215
arm-b10f1f90f2,Staubli,TX2-90XL,validation,10000,True,57554,10000,9994,7,0,[],0.021600522181415387,0.06557980919192206,0.10954494059647124
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,1000,True,9242,1000,3052,7,0,[],0.025533303149505415,0.09019729535078536,0.29628038833997733
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,5000,True,9242,5000,5020,7,0,[],0.025792791563773523,0.09021183547854962,0.30000207938198736
arm-84f18dca29,Trossen Robotics,PhantomX Pincher,development,10000,True,9242,10000,9242,7,0,[],0.0,0.0,0.0
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,1000,True,6620,1000,2226,8,0,[],0.02277005431522766,0.07061996902631687,0.1655862970779819
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,5000,True,6620,5000,4992,8,0,[],0.022640469268321417,0.06954813556453347,0.16325536689636116
arm-b7ba94bbd4,Trossen Robotics,PincherX-100,validation,10000,True,6620,10000,6620,8,0,[],0.0,0.0,0.0
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,1000,True,10672,1000,3494,9,0,[],0.022276264493825627,0.06468628461201978,0.1590023063701448
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,5000,True,10672,5000,5308,9,0,[],0.022428854262523286,0.06259275839808254,0.1792969306721504
arm-355efc5b8b,Trossen Robotics,PincherX-150,validation,10000,True,10672,10000,9990,9,0,[],0.02265347071514462,0.06500356181505729,0.14835414910713682
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,1000,True,11194,1000,3392,9,0,[],0.02280918513321843,0.07309704271879279,0.13926049189623158
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,5000,True,11194,5000,5300,9,0,[],0.022880175402849905,0.06739101861488703,0.14210896198029155
arm-ab859c237c,Trossen Robotics,ReactorX-150,validation,10000,True,11194,10000,9992,9,0,[],0.022215487115308196,0.0627787928081469,0.1403920593219171
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,1000,True,10398,1000,3282,9,0,[],0.02187899138821599,0.06832423635204937,0.15335340823429067
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,5000,True,10398,5000,5278,9,0,[],0.02174857075092974,0.07218905641199952,0.14386543421111664
arm-c4fb1c3613,Trossen Robotics,ReactorX-200,validation,10000,True,10398,10000,9990,9,0,[],0.02201362429821358,0.0663171898440314,0.1539308233876517
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,1000,True,9360,1000,3096,6,0,[],0.024925333880303505,0.0709759099254526,0.2764161698795549
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,5000,True,9360,5000,4998,6,0,[],0.024364041518151924,0.06594108218767233,0.2651421970679811
arm-c19394961c,Trossen Robotics,Turtlebot Arm,development,10000,True,9360,10000,9360,6,0,[],0.0,0.0,0.0
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,1000,True,25884,1000,11505,9,0,[],0.020847244935634425,0.05978277153403746,0.18502438964374254
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,5000,True,25884,5000,11619,9,0,[],0.020678039863948096,0.06203305245227883,0.18311728712368572
arm-1e30cc03ac,Trossen Robotics,ViperX-300,development,10000,True,25884,10000,12669,9,0,[],0.02054118081757269,0.06166664588582105,0.17713802818438684
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,1000,True,27784,1000,11967,10,0,[],0.021234238206949873,0.06799462344153305,0.17518354830176727
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,5000,True,27784,5000,12047,10,0,[],0.021394187872036712,0.06473307741308643,0.17495824541059213
arm-3cd0743b5b,Trossen Robotics,ViperX-300s,development,10000,True,27784,10000,13131,10,0,[],0.021240020985066364,0.06284993387359207,0.17060529042421615
arm-01df249d91,Trossen Robotics,WidowX-200,development,1000,True,7722,1000,2214,9,0,[],0.020858602446662045,0.06322540588304963,0.16158335619031203
arm-01df249d91,Trossen Robotics,WidowX-200,development,5000,True,7722,5000,4988,9,0,[],0.020742158376756564,0.06126243779680229,0.15073351362484827
arm-01df249d91,Trossen Robotics,WidowX-200,development,10000,True,7722,10000,7722,9,0,[],0.0,0.0,0.0
arm-1293f54184,Trossen Robotics,WidowX-250,development,1000,True,7842,1000,2456,9,0,[],0.01987500747576765,0.06010056305589157,0.15923770397059128
arm-1293f54184,Trossen Robotics,WidowX-250,development,5000,True,7842,5000,4994,9,0,[],0.019889915573550222,0.06050315931963621,0.15778917779753068
arm-1293f54184,Trossen Robotics,WidowX-250,development,10000,True,7842,10000,7842,9,0,[],0.0,0.0,0.0
arm-787fc29345,Trossen Robotics,WidowX-250s,development,1000,True,10866,1000,2996,10,0,[],0.021415772393915032,0.07054411768618105,0.1704709709388762
arm-787fc29345,Trossen Robotics,WidowX-250s,development,5000,True,10866,5000,5072,10,0,[],0.02089948862999847,0.062326905679108036,0.17840061403667357
arm-787fc29345,Trossen Robotics,WidowX-250s,development,10000,True,10866,10000,9988,10,0,[],0.02143939545631936,0.06336209832835361,0.17762825417360853
arm-c83ebf2672,Universal Robots,UR10,development,1000,True,116052,1000,5257,7,0,[],0.04139575878517128,0.20373006303748747,0.22467728202546283
arm-c83ebf2672,Universal Robots,UR10,development,5000,True,116052,5000,6712,7,0,[],0.036765668046680564,0.18816735998445186,0.2205400432428454
arm-c83ebf2672,Universal Robots,UR10,development,10000,True,116052,10000,9994,7,0,[],0.029877250405266478,0.14525959498856394,0.193946085160527
arm-acd806343f,Universal Robots,UR10e,development,1000,True,129621,1000,85931,7,0,[],0.022920490362394255,0.1346629831731678,0.1327507162643317
arm-acd806343f,Universal Robots,UR10e,development,5000,True,129621,5000,85931,7,0,[],0.023113240493967423,0.130265897241396,0.13750851355041915
arm-acd806343f,Universal Robots,UR10e,development,10000,True,129621,10000,85931,7,0,[],0.02330113708959256,0.13289161568913477,0.14438399567458546
arm-447dd175af,Universal Robots,UR3,validation,1000,True,67274,1000,4629,7,0,[],0.0669366698575774,0.3144631608321816,0.2977454862727792
arm-447dd175af,Universal Robots,UR3,validation,5000,True,67274,5000,6858,7,0,[],0.05389467551079074,0.25439507711086906,0.22708013217399176
arm-447dd175af,Universal Robots,UR3,validation,10000,True,67274,10000,10515,7,0,[],0.03116098455472192,0.13054038400697685,0.19613368418678712
arm-e99fababe4,Universal Robots,UR3e,validation,1000,True,131817,1000,83759,7,0,[],0.02586157907688596,0.1544703852831303,0.1734683273553814
arm-e99fababe4,Universal Robots,UR3e,validation,5000,True,131817,5000,83759,7,0,[],0.02619113925358073,0.1643816859888571,0.17497720529096006
arm-e99fababe4,Universal Robots,UR3e,validation,10000,True,131817,10000,83759,7,0,[],0.025952323272245698,0.1565050754998808,0.16358934427481303
arm-17a4199cfb,Universal Robots,UR5,validation,1000,True,95670,1000,17865,7,0,[],0.032392781319798836,0.1200295030216735,0.16581674595607623
arm-17a4199cfb,Universal Robots,UR5,validation,5000,True,95670,5000,17999,7,0,[],0.026832537181441782,0.09809676619069656,0.1628946330523073
arm-17a4199cfb,Universal Robots,UR5,validation,10000,True,95670,10000,18187,7,0,[],0.026863582008367217,0.09657663930719947,0.161421711200381
arm-31ecc95a27,Universal Robots,UR5e,validation,1000,True,121789,1000,73204,7,0,[],0.024448526387943252,0.13922473094699214,0.177888853598069
arm-31ecc95a27,Universal Robots,UR5e,validation,5000,True,121789,5000,73204,7,0,[],0.02348579301264435,0.13556714003209916,0.15741750748260694
arm-31ecc95a27,Universal Robots,UR5e,validation,10000,True,121789,10000,73204,7,0,[],0.023855867980908017,0.1270470075546533,0.1549789028583279
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,1000,True,184911,1000,17789,7,0,[],0.029544791761112656,0.10525736013439828,0.1892149641616717
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,5000,True,184911,5000,17789,7,0,[],0.030292051502900617,0.10744029301950285,0.18518728402429951
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,10000,True,184911,10000,17789,7,0,[],0.029674376437071145,0.10254986112020338,0.1842303595670541
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,1000,True,9887,1000,992,8,0,[],0.024391538669365824,0.07361300403371926,0.03776391547602093
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,5000,True,9887,5000,4990,8,0,[],0.024173139012384628,0.07147769203533536,0.03156290174500687
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,1000,True,9887,1000,992,8,0,[],0.024414875618828796,0.07051381123664273,0.03552601962153329
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,5000,True,9887,5000,4990,8,0,[],0.023958489867526078,0.06873316408926694,0.03081701918371733
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,1000,True,9887,1000,992,8,0,[],0.02443118471242288,0.06904244007670648,0.03753410550509847
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,5000,True,9887,5000,4990,8,0,[],0.0240659863169634,0.07118061080105981,0.02879809611853714
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,1000,True,11693,1000,994,8,0,[],0.02393368774685236,0.07141061366099875,0.05027264159641686
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,5000,True,11693,5000,4992,8,0,[],0.023464063467750873,0.07254628847663087,0.04077327078797477
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,10000,True,11693,10000,9991,8,0,[],0.023600834157487958,0.06986634893074992,0.04310140012001353
